时间,短期预测湿度,实际功率,短期预测风速,实际风速,短期预测风向,短期预测温度,短期预测气压
2018/9/8 21:45,89,26.67,10.8,9.64,28,24.3,1010
2018/9/8 22:00,89,27.88,10.9,9.63,27,24.2,1010
2018/9/8 22:15,89,30.13,10.9,9.71,27,24.1,1010
2018/9/8 22:30,89,25.72,10.8,9.62,26,24,1010
2018/9/8 22:45,89,22.96,10.9,8.4,26,23.9,1010
2018/9/8 23:00,89,22.59,10.8,8.81,25,23.8,1010
2018/9/8 23:15,88,21.94,10.7,8.84,24,23.7,1010
2018/9/8 23:30,88,19.65,10.5,8.2,23,23.7,1010
2018/9/8 23:45,88,18.75,10.5,7.13,22,23.7,1010
2018/9/9 0:00,87,19.75,10.4,8.64,21,23.6,1010
2018/9/9 0:15,80,17.63,9.3,7.43,24,24,1010
2018/9/9 0:30,80,15.04,9.1,7.1,23,24,1010
2018/9/9 0:45,79,9.16,8.9,6.17,23,24,1009
2018/9/9 1:00,79,10.32,8.7,6.53,23,24,1009
2018/9/9 1:15,79,10.08,8.6,6.33,23,24.1,1009
2018/9/9 1:30,79,6.59,8.5,5.5,23,24.1,1009
2018/9/9 1:45,79,5.21,8.2,4.9,23,24.1,1009
2018/9/9 2:00,79,5.16,8.1,4.91,22,24.1,1009
2018/9/9 2:15,79,2.62,8,4.29,23,24.1,1009
2018/9/9 2:30,79,1.43,7.9,3.88,23,24.2,1009
2018/9/9 2:45,79,1.97,7.8,4.02,23,24.2,1009
2018/9/9 3:00,79,2.72,7.7,4.54,24,24.2,1009
2018/9/9 3:15,79,5.68,7.8,5.4,24,24.2,1009
2018/9/9 3:30,79,7.35,7.7,5.34,25,24.1,1009
2018/9/9 3:45,79,5.44,7.6,4.95,26,24.1,1009
2018/9/9 4:00,79,5.84,7.7,4.96,25,24.1,1009
2018/9/9 4:15,80,3.35,7.9,4.33,26,24.1,1010
2018/9/9 4:30,80,2.14,8,3.82,26,24.1,1010
2018/9/9 4:45,80,4.72,8.1,4.98,26,24,1010
2018/9/9 5:00,80,6.76,8.2,6.04,25,24,1010
2018/9/9 5:15,80,6.44,8.4,5.87,25,23.9,1010
2018/9/9 5:30,81,9.5,8.7,6.72,24,23.9,1011
2018/9/9 5:45,81,7.56,8.9,5.92,24,23.8,1011
2018/9/9 6:00,81,2.68,9.1,4.33,23,23.7,1011
2018/9/9 6:15,81,1.19,9.4,3.41,23,23.6,1011
2018/9/9 6:30,81,0.33,9.5,3.4,23,23.5,1011
2018/9/9 6:45,81,0.19,9.8,2.96,22,23.5,1011
2018/9/9 7:00,81,0.16,10,3.23,22,23.4,1011
2018/9/9 7:15,80,0.5,10.3,3.4,22,23.4,1012
2018/9/9 7:30,80,2.32,10.5,4.29,22,23.4,1012
2018/9/9 7:45,80,10.16,10.7,6.65,22,23.4,1012
2018/9/9 8:00,79,21.47,10.9,8.78,23,23.5,1012
2018/9/9 8:15,78,22.73,11,9.17,24,23.5,1012
2018/9/9 8:30,78,20.95,11.1,8.63,24,23.6,1012
2018/9/9 8:45,77,18.46,11.2,7.87,25,23.7,1012
2018/9/9 9:00,76,16.08,11.3,7.68,26,23.8,1012
2018/9/9 9:15,76,14.54,11.4,7.58,27,23.9,1012
2018/9/9 9:30,75,17.01,11.4,7.81,28,24,1012
2018/9/9 9:45,74,18.76,11.5,8.49,29,24.2,1012
2018/9/9 10:00,74,22.93,11.6,8.26,29,24.3,1012
2018/9/9 10:15,74,22.94,11.7,8.51,30,24.4,1012
2018/9/9 10:30,73,23.92,11.7,8.86,31,24.5,1012
2018/9/9 10:45,72,24.77,11.9,8.27,32,24.6,1012
2018/9/9 11:00,72,29.6,12,9.13,32,24.6,1012
2018/9/9 11:15,72,30.02,12.2,9.13,32,24.7,1012
2018/9/9 11:30,73,24.02,12.3,8.97,32,24.7,1012
2018/9/9 11:45,73,25.25,12.5,9.39,33,24.7,1012
2018/9/9 12:00,73,24.46,12.5,8.87,32,24.7,1012
2018/9/9 12:15,74,25.82,12.6,9.28,32,24.7,1012
2018/9/9 12:30,74,28.16,12.7,9.1,32,24.6,1012
2018/9/9 12:45,74,35.88,12.9,12.16,31,24.5,1011
2018/9/9 13:00,74,39.71,13,13.09,31,24.5,1011
2018/9/9 13:15,75,39.94,13,13.77,31,24.5,1011
2018/9/9 13:30,76,35,13,11.62,31,24.5,1011
2018/9/9 13:45,76,34.5,13,10.96,31,24.4,1011
2018/9/9 14:00,76,33.67,13,11.4,31,24.4,1011
2018/9/9 14:15,76,28.43,12.9,9.9,30,24.5,1011
2018/9/9 14:30,77,25.12,12.8,9.37,31,24.5,1011
2018/9/9 14:45,77,21.79,12.6,8.36,30,24.5,1011
2018/9/9 15:00,77,25.94,12.4,9.59,30,24.5,1011
2018/9/9 15:15,78,23.42,12.2,8.98,31,24.5,1011
2018/9/9 15:30,78,21.8,12,8.85,31,24.6,1011
2018/9/9 15:45,78,20.05,11.7,8.23,31,24.6,1011
2018/9/9 16:00,78,27.18,11.5,9.74,30,24.7,1011
2018/9/9 16:15,78,26.95,11.3,8.58,30,24.7,1011
2018/9/9 16:30,78,26.56,11.1,9.34,30,24.7,1011
2018/9/9 16:45,78,19.25,10.8,7.78,29,24.8,1011
2018/9/9 17:00,78,19.68,10.6,7.6,29,24.8,1011
2018/9/9 17:15,78,19.51,10.4,8.53,28,24.9,1011
2018/9/9 17:30,78,18.73,10.2,7.76,27,24.9,1011
2018/9/9 17:45,78,19.74,10.1,7.75,27,24.9,1011
2018/9/9 18:00,78,18.54,9.9,8.13,26,24.9,1011
2018/9/9 18:15,78,15.09,9.8,8.12,25,24.9,1012
2018/9/9 18:30,78,14.87,9.8,7.29,24,25,1012
2018/9/9 18:45,77,12.82,9.6,6.99,23,25,1012
2018/9/9 19:00,77,12.09,9.5,7.09,23,25,1012
2018/9/9 19:15,77,11.25,9.6,6.55,23,25.1,1012
2018/9/9 19:30,77,15.04,9.6,7.7,23,25.1,1012
2018/9/9 19:45,77,17.57,9.6,7.5,22,25.1,1012
2018/9/9 20:00,77,18.76,9.6,8.24,23,25.1,1012
2018/9/9 20:15,76,18.34,9.7,7.72,24,25.2,1012
2018/9/9 20:30,76,13.99,9.8,7.33,24,25.3,1012
2018/9/9 20:45,76,10.58,9.9,6.7,25,25.3,1012
2018/9/9 21:00,75,9.51,10,6.4,26,25.4,1012
2018/9/9 21:15,75,16.35,10.2,7.39,28,25.5,1012
2018/9/9 21:30,74,16.63,10.3,7.92,29,25.5,1013
2018/9/9 21:45,74,12.63,10.4,6.93,30,25.6,1013
