短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
75,8.2,21.9,1003,0.766044443118978,0.6427876096865394,-0.09397927,2.688268788,21
75,7.9,22.2,1003,0.8090169943749475,0.5877852522924731,0.707322367,2.987807576,22
74,7.4,22.6,1002,0.8571673007021122,0.5150380749100543,2.934511529,3.929463636,23
73,7.1,22.9,1001,0.90630778703665,0.4226182617406994,3.095755211,3.951259394,0
73,6.5,23.1,1001,0.9455185755993168,0.3255681544571567,11.17910164,5.277156364,1
74,6.0,23.3,1000,0.981627183447664,0.1908089953765449,29.54752739,8.62258303,2
74,5.3,23.4,999,1.0,6.123233995736766e-17,25.21757913,8.001013636,3
74,4.8,23.5,999,0.981627183447664,-0.1908089953765448,31.81024722,9.201288485,4
75,4.4,23.5,999,0.9563047559630355,-0.2923717047227366,32.68301259,10.30016303,5
76,4.1,23.6,999,0.9612616959383188,-0.275637355816999,29.37572438,9.506669394,6
77,3.6,23.7,1000,0.9876883405951375,-0.156434465040231,33.43026602,11.06248758,7
78,3.4,23.8,1000,0.9986295347545738,-0.0523359562429436,35.22062654,10.16309909,8
78,3.0,23.9,1001,0.9993908270190958,-0.0348994967025007,34.62345461,10.00426333,9
78,2.6,23.9,1001,0.9975640502598242,-0.0697564737441253,30.24551428,8.858825455,10
80,2.0,23.9,1001,0.9986295347545738,-0.0523359562429436,33.28846265,10.67541394,11
82,1.8,23.5,1001,0.6156614753256582,0.788010753606722,31.07127706,10.60892515,12
83,2.3,23.2,1000,0.3420201433256687,0.9396926207859084,31.56461207,10.43058576,13
84,2.6,23.0,1000,0.224951054343865,0.9743700647852352,36.25193631,10.94251636,14
84,2.6,22.9,1000,0.2756373558169991,0.9612616959383188,34.00098845,10.59352939,15
83,2.2,22.8,1000,0.3583679495453002,0.9335804264972016,37.09478941,10.96604576,16
81,1.8,22.9,1000,0.484809620246337,0.8746197071393957,33.5242496,9.828684242,17
80,1.4,23.0,1000,0.5877852522924731,0.8090169943749475,33.4133768,9.744554848,18
79,0.8,23.1,1000,0.6427876096865393,0.766044443118978,29.79229898,9.112085758,19
79,0.1,23.3,1000,1.0,6.123233995736766e-17,34.99402626,10.44154545,20
80,0.7,23.5,1000,-0.4539904997395462,-0.8910065241883681,35.14862988,10.27734364,21
81,1.6,23.7,1000,-0.374606593415912,-0.9271838545667874,33.05511544,10.22436121,22
82,2.6,23.9,1000,-0.3090169943749477,-0.9510565162951536,27.77909076,8.340292121,23
83,3.6,24.0,1000,-0.2249510543438649,-0.9743700647852352,30.80849704,8.372166364,0
83,4.6,24.1,1000,-0.1736481776669304,-0.984807753012208,33.71969002,9.924372424,1
84,5.6,24.3,999,-0.1736481776669304,-0.984807753012208,30.39967462,9.05118697,2
84,6.4,24.5,998,-0.207911690817759,-0.9781476007338056,21.84782523,7.330584848,3
85,6.8,24.7,997,-0.2588190451025203,-0.9659258262890684,30.59938973,8.908976667,4
86,7.0,24.8,997,-0.3090169943749477,-0.9510565162951536,33.77166057,9.861807273,5
88,6.5,24.9,997,-0.374606593415912,-0.9271838545667874,31.41387447,9.40525697,6
89,5.9,24.9,998,-0.438371146789077,-0.8987940462991671,24.9859298,7.902371212,7
90,5.6,24.9,999,-0.5000000000000001,-0.8660254037844386,29.55367665,9.034237273,8
90,5.6,24.9,1000,-0.5446390350150271,-0.838670567945424,34.48186279,10.48639364,9
90,6.0,25.0,1000,-0.5735764363510458,-0.819152044288992,34.65748823,10.92693455,10
90,6.5,25.0,1000,-0.601815023152048,-0.798635510047293,34.9868755,11.30672758,11
91,6.3,24.3,1000,-0.6946583704589973,-0.7193398003386511,32.79538677,10.0798003,12
92,6.6,24.3,999,-0.743144825477394,-0.6691306063588585,33.95547012,10.05940485,13
93,6.8,24.3,999,-0.7880107536067221,-0.6156614753256581,33.52749584,9.863025455,14
94,6.8,24.3,999,-0.8191520442889916,-0.5735764363510464,32.85782789,9.720485758,15
94,6.8,24.3,999,-0.8571673007021121,-0.5150380749100544,33.78244113,9.661657273,16
94,6.6,24.3,999,-0.8987940462991668,-0.4383711467890777,32.81294842,9.62317,17
94,6.1,24.3,999,-0.9396926207859082,-0.3420201433256694,33.91056936,9.742167576,18
94,5.6,24.2,1000,-0.961261695938319,-0.2756373558169989,32.36738397,9.464202121,19
93,5.1,24.2,1000,-0.961261695938319,-0.2756373558169989,26.73476053,7.92701303,20
93,4.8,24.3,1000,-0.8987940462991668,-0.4383711467890777,20.50434691,6.681393939,21
92,5.0,24.3,1000,-0.7547095802227717,-0.6560590289905077,15.09911659,6.15335697,22
93,5.9,24.4,1000,-0.587785252292473,-0.8090169943749475,9.804259315,5.168212424,23
93,7.1,24.4,999,-0.4848096202463369,-0.8746197071393959,16.38975757,6.253587273,0
94,8.1,24.3,999,-0.438371146789077,-0.8987940462991671,21.52809745,7.01783,1
94,8.9,24.3,998,-0.4067366430757998,-0.9135454576426012,20.1541296,6.826788788,2
94,9.1,24.3,997,-0.3907311284892735,-0.9205048534524404,18.95622242,6.417045152,3
94,9.2,24.4,997,-0.374606593415912,-0.9271838545667874,12.35265648,5.736114848,4
93,8.7,24.5,997,-0.4067366430757998,-0.9135454576426012,11.07723884,5.487658485,5
94,8.1,24.6,997,-0.438371146789077,-0.8987940462991671,8.410684301,5.056402121,6
94,7.5,24.6,998,-0.5000000000000001,-0.8660254037844386,9.117563468,5.267177879,7
94,7.1,24.6,999,-0.5446390350150271,-0.838670567945424,13.41601194,6.014548788,8
94,6.9,24.6,1000,-0.5591929034707467,-0.8290375725550417,16.12215059,6.811865455,9
95,7.0,24.5,1000,-0.587785252292473,-0.8090169943749475,13.43844333,6.119926667,10
95,7.3,24.5,1000,-0.601815023152048,-0.798635510047293,9.329341545,5.660472727,11
95,7.5,24.4,999,-0.6560590289905074,-0.7547095802227719,5.2384398,4.616995152,12
96,7.5,24.3,998,-0.743144825477394,-0.6691306063588585,6.774798784,4.955830909,13
96,7.4,24.3,998,-0.8090169943749473,-0.5877852522924732,4.873037532,4.518058788,14
96,7.3,24.3,998,-0.8290375725550414,-0.5591929034707472,3.331443628,4.181030606,15
96,7.0,24.3,998,-0.8191520442889916,-0.5735764363510464,2.514441263,3.957000606,16
96,6.6,24.3,998,-0.7880107536067221,-0.6156614753256581,1.415566377,3.423245455,17
96,6.2,24.2,998,-0.7660444431189779,-0.6427876096865395,0.775093095,3.102825152,18
97,5.9,24.1,999,-0.743144825477394,-0.6691306063588585,0.360214066,2.885730606,19
98,5.7,24.0,999,-0.7193398003386509,-0.6946583704589975,-0.114929102,1.872559697,20
98,5.8,24.0,999,-0.6946583704589973,-0.7193398003386511,-0.100533418,2.082499394,21
98,6.1,24.0,999,-0.6427876096865393,-0.766044443118978,-0.120461638,1.903885758,22
98,6.9,24.0,999,-0.5591929034707467,-0.8290375725550417,-0.10837956,1.827094242,23
98,8.0,24.0,998,-0.4539904997395462,-0.8910065241883681,-0.103731511,0.737211061,0
96,9.5,24.0,998,-0.3420201433256686,-0.9396926207859084,-0.109071895,0.562193939,1
96,10.1,24.1,997,-0.2923717047227364,-0.9563047559630355,-0.119748033,0.661108121,2
96,9.9,24.3,997,-0.2588190451025203,-0.9659258262890684,-0.118934506,1.641480606,3
95,9.2,24.4,997,-0.2419218955996675,-0.9702957262759964,-0.102909004,1.138277909,4
94,8.5,24.5,997,-0.2419218955996675,-0.9702957262759964,-0.114597828,0.726378515,5
94,7.9,24.6,997,-0.2419218955996675,-0.9702957262759964,-0.11071741,1.503952121,6
95,7.5,24.5,998,-0.2419218955996675,-0.9702957262759964,0.0,0.0,7
95,6.9,24.5,998,-0.2923717047227364,-0.9563047559630355,0.0,0.0,8
95,6.1,24.4,998,-0.4067366430757998,-0.9135454576426012,0.0,0.0,9
95,5.4,24.4,999,-0.5591929034707467,-0.8290375725550417,0.0,0.0,10
96,5.0,24.3,999,-0.6691306063588582,-0.7431448254773942,0.0,0.0,11
96,5.2,24.5,999,-0.587785252292473,-0.8090169943749475,0.0,0.0,12
96,4.7,24.5,998,-0.6691306063588582,-0.7431448254773942,0.0,0.0,13
96,4.5,24.4,998,-0.743144825477394,-0.6691306063588585,0.0,0.0,14
96,4.1,24.4,998,-0.7771459614569711,-0.6293203910498371,0.0,0.0,15
97,3.8,24.3,998,-0.7986355100472928,-0.6018150231520483,0.0,0.0,16
97,3.4,24.3,998,-0.7880107536067221,-0.6156614753256581,0.0,0.0,17
98,3.2,24.2,998,-0.7771459614569711,-0.6293203910498371,0.0,0.0,18
98,3.0,24.2,999,-0.7547095802227717,-0.6560590289905077,0.0,0.0,19
98,3.3,24.2,999,-0.7193398003386509,-0.6946583704589975,0.0,0.0,20
98,3.7,24.3,999,-0.6946583704589973,-0.7193398003386511,0.0,0.0,21
98,4.2,24.4,999,-0.6691306063588582,-0.7431448254773942,0.0,0.0,22
97,4.6,24.5,999,-0.6293203910498376,-0.7771459614569708,0.0,0.0,23
96,5.0,24.6,999,-0.601815023152048,-0.798635510047293,0.0,0.0,0
95,5.3,24.7,999,-0.5299192642332048,-0.8480480961564261,0.0,0.0,1
94,5.9,24.8,998,-0.3907311284892735,-0.9205048534524404,0.0,0.0,2
93,6.7,24.9,997,-0.2588190451025203,-0.9659258262890684,0.0,0.0,3
92,7.7,24.9,996,-0.1391731009600655,-0.9902680687415704,0.0,0.0,4
92,8.1,24.9,996,-0.104528463267653,-0.9945218953682734,0.0,0.0,5
92,7.9,24.9,996,-0.1218693434051477,-0.992546151641322,0.0,0.0,6
92,7.1,24.9,997,-0.207911690817759,-0.9781476007338056,0.0,0.0,7
93,6.2,24.8,998,-0.3420201433256686,-0.9396926207859084,0.0,0.0,8
94,5.4,24.7,999,-0.4694715627858908,-0.8829475928589269,0.0,0.0,9
95,4.7,24.6,999,-0.5735764363510458,-0.819152044288992,0.0,0.0,10
96,4.1,24.5,999,-0.6819983600624984,-0.7313537016191706,0.0,0.0,11
97,3.3,24.8,998,-0.6427876096865393,-0.766044443118978,0.0,0.0,12
97,3.0,24.8,997,-0.882947592858927,-0.4694715627858907,0.0,0.0,13
98,2.9,24.7,997,-0.9702957262759964,-0.2419218955996677,0.0,0.0,14
98,2.6,24.7,997,-0.9876883405951375,-0.156434465040231,0.0,0.0,15
97,2.2,24.7,997,-0.961261695938319,-0.2756373558169989,0.0,0.0,16
97,1.7,24.7,997,-0.882947592858927,-0.4694715627858907,0.0,0.0,17
97,1.3,24.7,997,-0.743144825477394,-0.6691306063588585,0.0,0.0,18
97,1.3,24.7,998,-0.6293203910498376,-0.7771459614569708,0.0,0.0,19
96,1.7,24.6,998,-0.6427876096865393,-0.766044443118978,0.0,0.0,20
96,2.4,24.5,999,-0.743144825477394,-0.6691306063588585,0.0,0.0,21
95,3.2,24.5,999,-0.7771459614569711,-0.6293203910498371,0.0,0.0,22
94,3.7,24.7,999,-0.8090169943749473,-0.5877852522924732,0.0,0.0,23
94,3.9,25.0,999,-0.7660444431189779,-0.6427876096865395,0.0,0.0,0
93,4.0,25.3,998,-0.6819983600624984,-0.7313537016191706,0.0,0.0,1
93,4.4,25.5,997,-0.5446390350150271,-0.838670567945424,0.0,0.0,2
93,5.5,25.5,996,-0.4226182617406993,-0.90630778703665,0.0,0.0,3
93,6.7,25.3,996,-0.3583679495453004,-0.9335804264972016,0.0,0.0,4
93,7.6,25.1,996,-0.3255681544571567,-0.9455185755993168,0.0,0.0,5
93,7.7,25.0,996,-0.3420201433256686,-0.9396926207859084,0.0,0.0,6
94,7.4,25.1,997,-0.3583679495453004,-0.9335804264972016,0.0,0.0,7
94,7.0,25.1,997,-0.4067366430757998,-0.9135454576426012,0.0,0.0,8
94,6.8,25.1,997,-0.4539904997395462,-0.8910065241883681,0.0,0.0,9
94,6.9,25.1,998,-0.5000000000000001,-0.8660254037844386,0.0,0.0,10
95,6.8,25.0,998,-0.5446390350150271,-0.838670567945424,4.850399959,4.732889091,11
97,4.9,25.2,998,-0.7313537016191701,-0.6819983600624989,5.523072446,5.09306303,12
96,5.1,25.2,997,-0.8090169943749473,-0.5877852522924732,7.189970578,5.290639697,13
96,5.1,25.2,997,-0.8386705679454242,-0.544639035015027,10.01845929,5.868122727,14
95,5.2,25.2,997,-0.848048096156426,-0.529919264233205,12.33914631,6.347411818,15
95,5.2,25.2,997,-0.848048096156426,-0.529919264233205,11.36213844,6.278241818,16
95,4.9,25.2,997,-0.8746197071393959,-0.4848096202463368,7.630256885,5.390290303,17
94,4.4,25.2,997,-0.9205048534524404,-0.3907311284892738,11.56761731,6.150340303,18
94,4.0,25.1,998,-0.9510565162951536,-0.3090169943749475,7.664251322,5.463815152,19
94,3.6,25.1,998,-0.9510565162951536,-0.3090169943749475,3.335272518,4.437996364,20
94,3.6,25.2,998,-0.848048096156426,-0.529919264233205,2.773106065,3.952372758,21
93,4.1,25.2,998,-0.6293203910498376,-0.7771459614569708,1.928606918,3.6453,22
93,5.5,25.3,998,-0.438371146789077,-0.8987940462991671,2.411260641,4.034110303,23
93,7.1,25.3,997,-0.3420201433256686,-0.9396926207859084,0.851338332,3.198342545,0
93,8.7,25.3,997,-0.2923717047227364,-0.9563047559630355,1.598257596,3.560792364,1
92,9.8,25.3,996,-0.2923717047227364,-0.9563047559630355,1.732261268,3.591499455,2
91,10.3,25.5,995,-0.2923717047227364,-0.9563047559630355,2.361839747,3.904397061,3
90,10.5,25.6,995,-0.3090169943749477,-0.9510565162951536,4.603251609,4.719911515,4
90,10.0,25.7,995,-0.3255681544571567,-0.9455185755993168,3.545495929,4.250266061,5
90,9.2,25.7,995,-0.374606593415912,-0.9271838545667874,1.272159726,3.617436364,6
91,8.2,25.7,996,-0.438371146789077,-0.8987940462991671,0.389389971,3.087298182,7
91,7.6,25.7,996,-0.5150380749100542,-0.8571673007021123,-0.137667711,2.661635152,8
92,7.4,25.7,996,-0.601815023152048,-0.798635510047293,0.850070593,3.364434545,9
93,7.5,25.7,997,-0.6691306063588582,-0.7431448254773942,0.537626839,3.138972121,10
93,7.7,25.7,997,-0.7313537016191701,-0.6819983600624989,0.905036564,3.245954848,11
93,9.2,26.0,997,-0.7660444431189779,-0.6427876096865395,0.607106944,3.199782424,12
93,8.9,25.9,996,-0.8090169943749473,-0.5877852522924732,1.286274399,3.317886061,13
93,8.5,25.9,996,-0.848048096156426,-0.529919264233205,1.43467626,3.570269697,14
93,7.9,25.9,996,-0.8746197071393959,-0.4848096202463368,2.533976954,3.931872424,15
93,7.3,25.8,996,-0.882947592858927,-0.4694715627858907,2.391715087,4.011641515,16
93,6.7,25.8,996,-0.8987940462991668,-0.4383711467890777,3.232309756,4.272952727,17
93,6.2,25.8,996,-0.9205048534524404,-0.3907311284892738,2.350894306,4.129861212,18
93,5.9,25.7,997,-0.9271838545667872,-0.3746065934159123,4.836371748,4.762325455,19
93,5.9,25.7,997,-0.913545457642601,-0.4067366430758001,2.295951884,3.809618788,20
93,6.3,25.7,997,-0.8571673007021121,-0.5150380749100544,4.314768895,4.519190606,21
91,7.0,25.7,997,-0.7771459614569711,-0.6293203910498371,2.288901462,3.983840303,22
91,8.1,25.8,997,-0.6946583704589973,-0.7193398003386511,0.823424162,3.17334303,23
90,9.6,25.9,996,-0.601815023152048,-0.798635510047293,0.406314308,2.903063333,0
90,10.8,26.0,996,-0.5446390350150271,-0.838670567945424,0.092626532,2.630825455,1
89,11.8,26.1,995,-0.5000000000000001,-0.8660254037844386,1.016678639,3.269684545,2
88,12.2,26.3,994,-0.4848096202463369,-0.8746197071393959,0.683788922,3.315839697,3
87,12.1,26.4,994,-0.4694715627858908,-0.8829475928589269,0.905369955,3.282412424,4
87,11.5,26.5,994,-0.4848096202463369,-0.8746197071393959,-0.107765832,2.300886061,5
88,10.8,26.5,994,-0.5446390350150271,-0.838670567945424,-0.12183444,2.477822424,6
89,10.1,26.5,995,-0.6156614753256578,-0.7880107536067222,-0.106434426,1.288894818,7
90,9.6,26.4,996,-0.6691306063588582,-0.7431448254773942,-0.115856223,1.67397,8
92,9.3,26.3,997,-0.7071067811865475,-0.7071067811865477,-0.106175404,2.363224545,9
93,9.1,26.2,997,-0.743144825477394,-0.6691306063588585,-0.052919859,2.798031212,10
94,8.9,26.1,997,-0.7660444431189779,-0.6427876096865395,0.53743465,3.269737273,11
93,7.1,26.4,996,-0.8090169943749473,-0.5877852522924732,0.975391467,3.338686061,12
94,7.7,26.4,995,-0.8191520442889916,-0.5735764363510464,1.270651623,3.53758697,13
94,8.0,26.3,995,-0.8290375725550414,-0.5591929034707472,0.846578623,3.238575455,14
94,7.9,26.3,995,-0.8191520442889916,-0.5735764363510464,0.80511906,3.31683,15
94,7.4,26.2,996,-0.8090169943749473,-0.5877852522924732,1.445272131,3.375988485,16
94,6.7,26.2,996,-0.8191520442889916,-0.5735764363510464,4.28041577,4.42723,17
94,6.1,26.1,996,-0.8191520442889916,-0.5735764363510464,4.550572786,4.622585152,18
93,5.7,26.1,997,-0.8191520442889916,-0.5735764363510464,5.581274988,4.69053,19
94,5.7,26.0,997,-0.7771459614569711,-0.6293203910498371,8.92172802,5.49282,20
94,6.2,26.0,997,-0.6691306063588582,-0.7431448254773942,5.227987071,4.653815455,21
94,7.2,26.0,997,-0.5591929034707467,-0.8290375725550417,4.602396193,4.63786,22
93,8.1,26.1,997,-0.4848096202463369,-0.8746197071393959,2.662231707,3.868326364,23
93,8.9,26.2,996,-0.4539904997395462,-0.8910065241883681,3.726066773,4.244615152,0
93,9.3,26.3,996,-0.438371146789077,-0.8987940462991671,4.09602511,4.15267,1
93,9.3,26.3,995,-0.438371146789077,-0.8987940462991671,3.612409262,4.298458182,2
93,9.2,26.3,995,-0.438371146789077,-0.8987940462991671,5.501762316,4.585737606,3
93,8.9,26.3,995,-0.4226182617406993,-0.90630778703665,3.284140761,4.131326364,4
94,8.4,26.3,995,-0.4067366430757998,-0.9135454576426012,2.447397644,3.89326,5
94,7.9,26.3,995,-0.3907311284892735,-0.9205048534524404,3.381213954,4.13315,6
95,7.3,26.3,996,-0.3907311284892735,-0.9205048534524404,2.663427755,3.95024,7
95,6.6,26.3,996,-0.3907311284892735,-0.9205048534524404,2.398085272,3.750128182,8
95,6.0,26.2,996,-0.438371146789077,-0.8987940462991671,3.231846762,4.33165,9
95,5.6,26.2,997,-0.5150380749100542,-0.8571673007021123,2.281793862,3.863488182,10
96,5.4,26.1,997,-0.601815023152048,-0.798635510047293,3.233184158,4.09008,11
97,5.4,26.3,997,-0.5591929034707467,-0.8290375725550417,7.294919871,5.273185455,12
97,5.7,26.3,997,-0.5299192642332048,-0.8480480961564261,10.16852703,5.717448182,13
97,6.2,26.2,996,-0.5150380749100542,-0.8571673007021123,14.25257244,6.66707,14
97,6.5,26.2,996,-0.5299192642332048,-0.8480480961564261,14.23823997,6.581619091,15
97,6.8,26.2,996,-0.5735764363510458,-0.819152044288992,16.13837406,6.90256,16
97,6.8,26.2,996,-0.6156614753256578,-0.7880107536067222,18.9713609,7.35266,17
97,6.7,26.2,997,-0.6560590289905074,-0.7547095802227719,15.6674473,6.89457,18
97,6.4,26.2,997,-0.6946583704589973,-0.7193398003386511,12.94719499,6.39776,19
96,5.9,26.2,998,-0.7071067811865475,-0.7071067811865477,19.13521762,7.611737576,20
96,5.7,26.2,998,-0.6819983600624984,-0.7313537016191706,8.91581666,5.7542,21
96,5.6,26.2,998,-0.6293203910498376,-0.7771459614569708,5.495710116,4.86521,22
96,6.1,26.2,998,-0.4539904997395462,-0.8910065241883681,7.77633846,5.44602,23
95,7.2,26.2,997,-0.2923717047227364,-0.9563047559630355,10.95126933,6.11486,0
95,8.7,26.3,997,-0.1908089953765447,-0.981627183447664,14.38327393,6.941106667,1
94,9.6,26.4,996,-0.1218693434051477,-0.992546151641322,19.77149504,7.40907,2
94,9.5,26.5,995,-0.1218693434051477,-0.992546151641322,1.50167931,3.406038788,3
93,8.8,26.6,995,-0.1391731009600655,-0.9902680687415704,0.990457556,3.4138,4
93,7.7,26.6,995,-0.1736481776669304,-0.984807753012208,1.970698757,3.89667,5
93,6.7,26.6,995,-0.2249510543438649,-0.9743700647852352,4.052594526,4.50253,6
94,6.0,26.5,996,-0.2588190451025203,-0.9659258262890684,2.879639227,3.901866364,7
94,5.5,26.5,996,-0.2923717047227364,-0.9563047559630355,5.129004146,4.85769,8
95,5.5,26.5,996,-0.3420201433256686,-0.9396926207859084,4.038683216,4.412226667,9
95,5.7,26.4,997,-0.4067366430757998,-0.9135454576426012,3.886239024,4.479765455,10
95,5.8,26.4,997,-0.4848096202463369,-0.8746197071393959,5.465989101,4.973887879,11
97,4.0,26.1,998,-0.3907311284892735,-0.9205048534524404,8.11263257,5.49319,12
97,4.0,26.1,997,-0.5446390350150271,-0.838670567945424,13.37761903,6.281699394,13
97,4.1,26.1,997,-0.6560590289905074,-0.7547095802227719,11.51160598,6.1572,14
97,4.2,26.1,997,-0.7313537016191701,-0.6819983600624989,24.41568181,7.952559394,15
97,4.3,26.1,997,-0.7660444431189779,-0.6427876096865395,23.89015639,7.80405,16
97,4.5,26.1,997,-0.7547095802227717,-0.6560590289905077,19.24695739,7.2958,17
97,4.7,26.1,997,-0.7193398003386509,-0.6946583704589975,19.8328718,7.36938697,18
98,5.0,26.0,998,-0.6691306063588582,-0.7431448254773942,18.68507274,6.97978,19
97,5.1,26.0,998,-0.601815023152048,-0.798635510047293,14.81581495,6.52847,20
96,5.3,26.0,998,-0.5299192642332048,-0.8480480961564261,15.09127281,6.349889091,21
95,5.3,26.1,999,-0.438371146789077,-0.8987940462991671,4.652062268,4.34533,22
94,5.5,26.2,999,-0.3090169943749477,-0.9510565162951536,4.081128154,4.28941,23
95,5.7,26.3,999,-0.1736481776669304,-0.984807753012208,11.32152216,6.070943939,0
95,5.9,26.3,998,-0.0697564737441248,-0.9975640502598244,3.352715952,4.1719,1
94,5.9,26.4,998,0.0174524064372834,-0.9998476951563912,2.366240941,3.792697273,2
94,5.4,26.5,998,0.0523359562429438,-0.9986295347545738,3.319959251,4.15061,3
94,4.6,26.5,997,0.1045284632676537,-0.9945218953682732,3.413980973,4.175329697,4
94,4.0,26.5,997,0.1736481776669302,-0.984807753012208,2.447456041,3.79597,5
95,3.5,26.4,997,0.2756373558169996,-0.9612616959383188,1.120308005,3.22114,6
95,3.3,26.2,997,0.3907311284892741,-0.9205048534524402,2.356030011,3.716874848,7
95,3.0,26.1,998,0.4539904997395468,-0.8910065241883678,1.128802067,3.256058485,8
95,2.6,26.0,999,0.4694715627858911,-0.8829475928589268,1.80063325,3.57307,9
95,2.3,26.0,1000,0.3907311284892741,-0.9205048534524402,1.158023775,3.407888485,10
95,2.0,25.9,1000,0.1908089953765449,-0.981627183447664,2.328741225,3.776148485,11
95,2.6,25.8,999,0.90630778703665,-0.4226182617406993,6.027522519,5.065849697,12
95,2.1,25.8,999,0.8746197071393959,-0.484809620246337,9.792839212,5.91558,13
95,1.4,25.7,999,0.8290375725550417,-0.5591929034707467,16.12899083,6.70698,14
95,1.1,25.6,999,0.7547095802227718,-0.6560590289905075,18.16647187,6.869549697,15
95,0.9,25.6,999,0.6560590289905073,-0.754709580222772,19.24412564,7.27644,16
95,0.9,25.6,999,0.6560590289905073,-0.754709580222772,13.06107342,6.38034,17
95,0.9,25.7,999,0.7547095802227718,-0.6560590289905075,14.58625751,6.785329091,18
94,0.9,25.7,1000,0.8480480961564261,-0.5299192642332048,12.49864051,6.39141,19
94,1.1,25.8,1000,0.7547095802227718,-0.6560590289905075,11.73113677,6.028719394,20
94,1.4,25.8,1000,0.4999999999999999,-0.8660254037844387,11.17209078,6.089135758,21
93,2.1,25.9,1000,0.1908089953765449,-0.981627183447664,3.450793839,4.18308,22
93,3.2,25.9,1000,0.0871557427476586,-0.9961946980917455,1.846277589,3.685225758,23
93,4.5,26.0,999,0.0697564737441255,-0.9975640502598242,0.520113755,2.99473,0
92,5.6,26.1,998,0.0697564737441255,-0.9975640502598242,0.384613823,3.00459,1
92,6.5,26.2,997,0.0697564737441255,-0.9975640502598242,3.13785688,3.96516,2
91,6.9,26.2,996,0.0697564737441255,-0.9975640502598242,2.735250189,4.116897273,3
91,6.9,26.2,996,0.0348994967025007,-0.9993908270190958,3.421283718,4.227788182,4
91,6.4,26.2,996,-0.0348994967025009,-0.9993908270190958,5.44467523,4.720189697,5
91,5.8,26.2,997,-0.1564344650402307,-0.9876883405951378,2.554016606,3.86944,6
91,5.3,26.2,997,-0.2923717047227364,-0.9563047559630355,2.402569195,3.8115,7
91,5.1,26.2,998,-0.4539904997395462,-0.8910065241883681,2.745889409,3.90651,8
91,5.1,26.2,999,-0.5299192642332048,-0.8480480961564261,1.701775657,3.68585,9
91,5.4,26.3,999,-0.5735764363510458,-0.819152044288992,4.680953547,4.500248788,10
91,5.8,26.3,999,-0.6156614753256578,-0.7880107536067222,3.887862623,4.654916061,11
93,6.0,26.2,999,-0.7547095802227717,-0.6560590289905077,4.375461315,4.684198485,12
92,6.4,26.2,998,-0.7547095802227717,-0.6560590289905077,4.824296835,4.60881,13
91,6.5,26.3,998,-0.7771459614569711,-0.6293203910498371,5.705094158,4.92075,14
91,6.4,26.4,998,-0.848048096156426,-0.529919264233205,6.692066524,5.14493,15
90,6.0,26.5,998,-0.913545457642601,-0.4067366430758001,8.701709888,5.77067,16
90,5.8,26.5,998,-0.9510565162951536,-0.3090169943749475,7.70659501,5.40701,17
91,5.5,26.5,998,-0.961261695938319,-0.2756373558169989,7.288086882,5.221799697,18
92,5.2,26.5,998,-0.9455185755993168,-0.3255681544571566,6.55823027,5.13934,19
93,4.8,26.4,998,-0.8987940462991668,-0.4383711467890777,5.007556886,4.769919394,20
93,4.4,26.4,998,-0.8191520442889916,-0.5735764363510464,2.470639125,3.903755758,21
94,4.2,26.3,998,-0.6691306063588582,-0.7431448254773942,2.960166445,4.15561,22
94,4.3,26.3,998,-0.4848096202463369,-0.8746197071393959,1.592796737,3.49675,23
94,4.9,26.3,998,-0.3090169943749477,-0.9510565162951536,0.630575711,3.051046667,0
94,5.7,26.2,997,-0.1908089953765447,-0.981627183447664,0.173757878,2.697684242,1
94,5.9,26.2,997,-0.1908089953765447,-0.981627183447664,-0.114999729,2.330296061,2
94,5.5,26.1,996,-0.2588190451025203,-0.9659258262890684,0.478450596,3.105318788,3
95,4.7,26.1,996,-0.3907311284892735,-0.9205048534524404,1.65433423,3.526996061,4
96,3.7,26.0,996,-0.5446390350150271,-0.838670567945424,0.213644163,2.73170697,5
97,2.4,26.0,997,-0.6691306063588582,-0.7431448254773942,0.059254486,2.948349091,6
97,0.7,26.0,997,-0.5591929034707467,-0.8290375725550417,0.213049357,2.9384,7
97,1.5,26.0,998,0.8480480961564261,0.5299192642332049,-0.121909556,2.510087273,8
95,4.4,26.0,998,0.8480480961564261,0.5299192642332049,0.263298616,2.814926061,9
94,7.1,26.1,998,0.8571673007021122,0.5150380749100543,0.788876086,3.357525758,10
93,8.9,26.1,998,0.8660254037844386,0.5000000000000001,2.102668526,3.7405,11
89,9.5,25.8,999,0.788010753606722,0.6156614753256583,1.679345346,3.64269,12
88,9.7,25.7,999,0.7986355100472928,0.6018150231520484,1.531536875,3.39234,13
87,9.8,25.6,999,0.7986355100472928,0.6018150231520484,2.128347444,3.67332,14
86,9.6,25.6,999,0.7986355100472928,0.6018150231520484,3.059173702,4.145508788,15
85,9.2,25.6,999,0.788010753606722,0.6156614753256583,3.587384175,4.130847273,16
85,8.7,25.5,999,0.766044443118978,0.6427876096865394,2.807400495,4.089075606,17
83,8.3,25.4,999,0.7313537016191705,0.6819983600624985,0.513557115,3.132928788,18
82,8.0,25.3,1000,0.7193398003386511,0.6946583704589974,-0.004428004,2.483909,19
