RT_Demand,DayOfWeek,HourOfDay
1279.82,0.0,22.0
1177.87,0.0,23.0
1118.04,1.0,0.0
1078.96,1.0,1.0
1069.58,1.0,2.0
1052.15,1.0,3.0
1069.26,1.0,4.0
1122.97,1.0,5.0
1236.06,1.0,6.0
1388.67,1.0,7.0
1457.41,1.0,8.0
1468.49,1.0,9.0
1469.25,1.0,10.0
1476.85,1.0,11.0
1466.16,1.0,12.0
1464.03,1.0,13.0
1455.9,1.0,14.0
1443.79,1.0,15.0
1450.5,1.0,16.0
1499.91,1.0,17.0
1551.35,1.0,18.0
1539.79,1.0,19.0
1473.46,1.0,20.0
1399.61,1.0,21.0
1300.6,1.0,22.0
1199.45,1.0,23.0
1118.42,2.0,0.0
1069.26,2.0,1.0
1039.16,2.0,2.0
1028.17,2.0,3.0
1037.88,2.0,4.0
1082.95,2.0,5.0
1184.96,2.0,6.0
1354.27,2.0,7.0
1428.57,2.0,8.0
1417.77,2.0,9.0
1411.46,2.0,10.0
1413.02,2.0,11.0
1374.72,2.0,12.0
1351.21,2.0,13.0
1340.77,2.0,14.0
1343.12,2.0,15.0
1373.3,2.0,16.0
1437.84,2.0,17.0
1541.86,2.0,18.0
1556.05,2.0,19.0
1510.93,2.0,20.0
1457.13,2.0,21.0
1360.67,2.0,22.0
1264.56,2.0,23.0
1206.15,3.0,0.0
1154.03,3.0,1.0
1126.42,3.0,2.0
1120.0,3.0,3.0
1117.52,3.0,4.0
1170.31,3.0,5.0
1276.16,3.0,6.0
1422.31,3.0,7.0
1496.9,3.0,8.0
1536.74,3.0,9.0
1558.09,3.0,10.0
1575.32,3.0,11.0
1571.19,3.0,12.0
1568.24,3.0,13.0
1555.16,3.0,14.0
1546.73,3.0,15.0
1541.81,3.0,16.0
1576.6,3.0,17.0
1629.26,3.0,18.0
1601.06,3.0,19.0
1549.75,3.0,20.0
1474.54,3.0,21.0
1378.06,3.0,22.0
1270.32,3.0,23.0
1206.08,4.0,0.0
1163.75,4.0,1.0
1129.96,4.0,2.0
1115.72,4.0,3.0
1116.13,4.0,4.0
1148.28,4.0,5.0
1226.67,4.0,6.0
1337.59,4.0,7.0
1425.61,4.0,8.0
1500.59,4.0,9.0
1548.97,4.0,10.0
1582.57,4.0,11.0
1587.54,4.0,12.0
1573.43,4.0,13.0
1544.57,4.0,14.0
1520.01,4.0,15.0
1512.67,4.0,16.0
1531.55,4.0,17.0
1547.18,4.0,18.0
1511.07,4.0,19.0
1442.07,4.0,20.0
1385.35,4.0,21.0
1310.45,4.0,22.0
1241.77,4.0,23.0
1193.37,5.0,0.0
1157.05,5.0,1.0
1130.28,5.0,2.0
1126.0,5.0,3.0
1130.33,5.0,4.0
1156.34,5.0,5.0
1209.31,5.0,6.0
1286.12,5.0,7.0
1365.13,5.0,8.0
1433.33,5.0,9.0
1465.69,5.0,10.0
1448.85,5.0,11.0
1439.59,5.0,12.0
1417.19,5.0,13.0
1379.25,5.0,14.0
1377.63,5.0,15.0
1412.3,5.0,16.0
1470.26,5.0,17.0
1573.91,5.0,18.0
1565.22,5.0,19.0
1534.44,5.0,20.0
1491.14,5.0,21.0
1427.34,5.0,22.0
1356.81,5.0,23.0
1307.15,6.0,0.0
1274.17,6.0,1.0
1258.53,6.0,2.0
1252.89,6.0,3.0
1242.6,6.0,4.0
1272.7,6.0,5.0
1308.0,6.0,6.0
1384.78,6.0,7.0
1463.4,6.0,8.0
1527.85,6.0,9.0
1528.77,6.0,10.0
1508.2,6.0,11.0
1492.29,6.0,12.0
1470.2,6.0,13.0
1426.69,6.0,14.0
1423.23,6.0,15.0
1465.63,6.0,16.0
1519.55,6.0,17.0
1617.64,6.0,18.0
1616.53,6.0,19.0
1557.21,6.0,20.0
1496.39,6.0,21.0
1394.58,6.0,22.0
1318.11,6.0,23.0
1254.26,0.0,0.0
1203.47,0.0,1.0
1172.17,0.0,2.0
1169.85,0.0,3.0
1172.07,0.0,4.0
1205.41,0.0,5.0
