RT_Demand,DayOfWeek,HourOfDay
1161.01,4.0,15.0
1147.07,4.0,16.0
1158.72,4.0,17.0
1193.93,4.0,18.0
1199.08,4.0,19.0
1197.5,4.0,20.0
1198.61,4.0,21.0
1114.78,4.0,22.0
1032.47,4.0,23.0
972.57,5.0,0.0
921.3,5.0,1.0
904.72,5.0,2.0
890.83,5.0,3.0
911.11,5.0,4.0
932.05,5.0,5.0
969.9,5.0,6.0
1026.05,5.0,7.0
1121.72,5.0,8.0
1223.08,5.0,9.0
1310.72,5.0,10.0
1355.43,5.0,11.0
1359.85,5.0,12.0
1340.11,5.0,13.0
1314.98,5.0,14.0
1281.06,5.0,15.0
1271.38,5.0,16.0
1284.99,5.0,17.0
1306.01,5.0,18.0
1278.87,5.0,19.0
1264.94,5.0,20.0
1261.7,5.0,21.0
1182.18,5.0,22.0
1114.0,5.0,23.0
1040.6,6.0,0.0
995.08,6.0,1.0
965.95,6.0,2.0
953.61,6.0,3.0
960.03,6.0,4.0
977.46,6.0,5.0
998.86,6.0,6.0
1035.49,6.0,7.0
1108.76,6.0,8.0
1178.42,6.0,9.0
1212.71,6.0,10.0
1244.22,6.0,11.0
1227.87,6.0,12.0
1214.99,6.0,13.0
1183.22,6.0,14.0
1152.62,6.0,15.0
1150.9,6.0,16.0
1176.85,6.0,17.0
1204.82,6.0,18.0
1209.71,6.0,19.0
1208.6,6.0,20.0
1220.1,6.0,21.0
1147.23,6.0,22.0
1061.84,6.0,23.0
991.5,0.0,0.0
940.48,0.0,1.0
918.52,0.0,2.0
916.25,0.0,3.0
942.28,0.0,4.0
975.98,0.0,5.0
1052.33,0.0,6.0
1140.47,0.0,7.0
1227.11,0.0,8.0
1251.58,0.0,9.0
1242.78,0.0,10.0
1236.3,0.0,11.0
1226.85,0.0,12.0
1216.24,0.0,13.0
1206.93,0.0,14.0
1199.49,0.0,15.0
1191.65,0.0,16.0
1229.4,0.0,17.0
1299.27,0.0,18.0
1305.29,0.0,19.0
1280.1,0.0,20.0
1237.48,0.0,21.0
1161.89,0.0,22.0
1062.31,0.0,23.0
989.96,1.0,0.0
936.6,1.0,1.0
926.16,1.0,2.0
910.43,1.0,3.0
937.56,1.0,4.0
968.81,1.0,5.0
1042.14,1.0,6.0
1137.13,1.0,7.0
1235.57,1.0,8.0
1278.23,1.0,9.0
1279.75,1.0,10.0
1281.93,1.0,11.0
1277.23,1.0,12.0
1267.2,1.0,13.0
1244.48,1.0,14.0
1217.46,1.0,15.0
1206.44,1.0,16.0
1224.1,1.0,17.0
1273.25,1.0,18.0
1282.43,1.0,19.0
1266.45,1.0,20.0
1279.54,1.0,21.0
1200.7,1.0,22.0
1113.92,1.0,23.0
1034.35,2.0,0.0
984.5,2.0,1.0
959.52,2.0,2.0
952.59,2.0,3.0
973.02,2.0,4.0
1016.94,2.0,5.0
1089.5,2.0,6.0
1178.56,2.0,7.0
1250.97,2.0,8.0
1287.88,2.0,9.0
1290.03,2.0,10.0
1281.26,2.0,11.0
1275.77,2.0,12.0
1261.63,2.0,13.0
1251.74,2.0,14.0
1221.58,2.0,15.0
1206.42,2.0,16.0
1228.62,2.0,17.0
1276.45,2.0,18.0
1270.96,2.0,19.0
1253.75,2.0,20.0
1253.39,2.0,21.0
1178.79,2.0,22.0
1082.77,2.0,23.0
1018.6,3.0,0.0
971.69,3.0,1.0
949.16,3.0,2.0
934.79,3.0,3.0
965.97,3.0,4.0
1007.35,3.0,5.0
1069.22,3.0,6.0
1155.78,3.0,7.0
1207.4,3.0,8.0
1232.15,3.0,9.0
1240.34,3.0,10.0
1237.69,3.0,11.0
1223.78,3.0,12.0
1202.28,3.0,13.0
1183.26,3.0,14.0
1156.87,3.0,15.0
1151.62,3.0,16.0
1171.71,3.0,17.0
1210.23,3.0,18.0
1212.82,3.0,19.0
1201.48,3.0,20.0
1200.09,3.0,21.0
1131.7,3.0,22.0
1039.12,3.0,23.0
970.9,4.0,0.0
922.71,4.0,1.0
887.83,4.0,2.0
872.61,4.0,3.0
899.03,4.0,4.0
923.42,4.0,5.0
968.5,4.0,6.0
1075.95,4.0,7.0
1179.48,4.0,8.0
1246.77,4.0,9.0
1267.22,4.0,10.0
1282.0,4.0,11.0
1274.88,4.0,12.0
1258.14,4.0,13.0
1244.0,4.0,14.0
1212.96,4.0,15.0
1192.77,4.0,16.0
1210.93,4.0,17.0
1263.36,4.0,18.0
1256.5,4.0,19.0
1233.77,4.0,20.0
1196.02,4.0,21.0
1122.53,4.0,22.0
1037.06,4.0,23.0
965.16,5.0,0.0
911.07,5.0,1.0
884.23,5.0,2.0
878.29,5.0,3.0
881.96,5.0,4.0
904.0,5.0,5.0
917.67,5.0,6.0
974.96,5.0,7.0
