RT_Demand,DayOfWeek,HourOfDay
1402.55,1.0,6.0
1575.8,1.0,7.0
1664.07,1.0,8.0
1655.51,1.0,9.0
1632.94,1.0,10.0
1620.22,1.0,11.0
1591.36,1.0,12.0
1567.06,1.0,13.0
1562.92,1.0,14.0
1544.8,1.0,15.0
1551.62,1.0,16.0
1623.54,1.0,17.0
1743.95,1.0,18.0
1748.65,1.0,19.0
1706.61,1.0,20.0
1632.66,1.0,21.0
1522.9,1.0,22.0
1400.41,1.0,23.0
1312.57,2.0,0.0
1267.62,2.0,1.0
1249.22,2.0,2.0
1237.6,2.0,3.0
1244.36,2.0,4.0
1290.88,2.0,5.0
1401.57,2.0,6.0
1578.76,2.0,7.0
1657.1,2.0,8.0
1651.51,2.0,9.0
1619.47,2.0,10.0
1582.67,2.0,11.0
1542.61,2.0,12.0
1503.03,2.0,13.0
1482.99,2.0,14.0
1470.84,2.0,15.0
1484.53,2.0,16.0
1555.66,2.0,17.0
1675.0,2.0,18.0
1677.79,2.0,19.0
1632.84,2.0,20.0
1560.07,2.0,21.0
1450.57,2.0,22.0
1331.33,2.0,23.0
1243.63,3.0,0.0
1193.76,3.0,1.0
1166.86,3.0,2.0
1158.58,3.0,3.0
1171.1,3.0,4.0
1220.75,3.0,5.0
1334.27,3.0,6.0
1508.65,3.0,7.0
1592.26,3.0,8.0
1585.56,3.0,9.0
1553.64,3.0,10.0
1518.34,3.0,11.0
1488.03,3.0,12.0
1463.61,3.0,13.0
1450.47,3.0,14.0
1444.13,3.0,15.0
1452.71,3.0,16.0
1516.13,3.0,17.0
1613.74,3.0,18.0
1610.1,3.0,19.0
1567.32,3.0,20.0
1498.55,3.0,21.0
1387.79,3.0,22.0
1269.45,3.0,23.0
1180.28,4.0,0.0
1125.2,4.0,1.0
1096.44,4.0,2.0
1083.87,4.0,3.0
1088.0,4.0,4.0
1130.75,4.0,5.0
1242.34,4.0,6.0
1407.16,4.0,7.0
1494.07,4.0,8.0
1492.32,4.0,9.0
1472.15,4.0,10.0
1454.64,4.0,11.0
1427.17,4.0,12.0
1388.15,4.0,13.0
1380.86,4.0,14.0
1376.15,4.0,15.0
1373.59,4.0,16.0
1426.66,4.0,17.0
1516.46,4.0,18.0
1502.16,4.0,19.0
1455.49,4.0,20.0
1393.03,4.0,21.0
1309.12,4.0,22.0
1210.12,4.0,23.0
1122.65,5.0,0.0
1057.84,5.0,1.0
1019.58,5.0,2.0
1001.86,5.0,3.0
995.85,5.0,4.0
1014.09,5.0,5.0
1052.48,5.0,6.0
1131.32,5.0,7.0
1219.29,5.0,8.0
1299.23,5.0,9.0
1355.4,5.0,10.0
1381.67,5.0,11.0
1388.78,5.0,12.0
1382.5,5.0,13.0
1371.41,5.0,14.0
1362.4,5.0,15.0
1372.74,5.0,16.0
1425.36,5.0,17.0
1473.44,5.0,18.0
1439.69,5.0,19.0
1385.52,5.0,20.0
1327.34,5.0,21.0
1248.19,5.0,22.0
1155.81,5.0,23.0
1069.72,6.0,0.0
1005.9,6.0,1.0
965.89,6.0,2.0
944.78,6.0,3.0
937.92,6.0,4.0
949.27,6.0,5.0
981.38,6.0,6.0
1040.82,6.0,7.0
1118.55,6.0,8.0
1197.72,6.0,9.0
1237.69,6.0,10.0
1250.92,6.0,11.0
1257.01,6.0,12.0
1251.59,6.0,13.0
1243.1,6.0,14.0
1245.5,6.0,15.0
1270.56,6.0,16.0
1356.84,6.0,17.0
1467.02,6.0,18.0
1457.34,6.0,19.0
1404.91,6.0,20.0
1328.52,6.0,21.0
1231.38,6.0,22.0
1125.76,6.0,23.0
1044.68,0.0,0.0
994.81,0.0,1.0
970.07,0.0,2.0
963.5,0.0,3.0
978.09,0.0,4.0
1016.15,0.0,5.0
1129.96,0.0,6.0
1302.91,0.0,7.0
1390.79,0.0,8.0
1392.58,0.0,9.0
1389.17,0.0,10.0
1390.26,0.0,11.0
1385.66,0.0,12.0
1375.66,0.0,13.0
1382.76,0.0,14.0
1390.24,0.0,15.0
1401.26,0.0,16.0
1457.94,0.0,17.0
1550.33,0.0,18.0
1544.38,0.0,19.0
1489.82,0.0,20.0
1415.86,0.0,21.0
1300.73,0.0,22.0
1182.03,0.0,23.0
1096.33,1.0,0.0
1043.78,1.0,1.0
1015.28,1.0,2.0
1004.82,1.0,3.0
1016.16,1.0,4.0
1054.64,1.0,5.0
1168.2,1.0,6.0
1342.12,1.0,7.0
1425.09,1.0,8.0
1437.46,1.0,9.0
1438.13,1.0,10.0
1445.49,1.0,11.0
1453.3,1.0,12.0
1451.16,1.0,13.0
1451.08,1.0,14.0
1437.07,1.0,15.0
1451.37,1.0,16.0
1513.1,1.0,17.0
1604.67,1.0,18.0
1601.76,1.0,19.0
1551.78,1.0,20.0
1479.2,1.0,21.0
1367.51,1.0,22.0
1242.8,1.0,23.0
1159.92,2.0,0.0
1105.54,2.0,1.0
1079.7,2.0,2.0
1069.68,2.0,3.0
1083.08,2.0,4.0
1122.57,2.0,5.0
1238.82,2.0,6.0
1418.9,2.0,7.0
1493.01,2.0,8.0
1480.8,2.0,9.0
1450.03,2.0,10.0
1420.9,2.0,11.0
1398.41,2.0,12.0
1375.16,2.0,13.0
1373.99,2.0,14.0
1373.09,2.0,15.0
1400.02,2.0,16.0
1483.81,2.0,17.0
1612.85,2.0,18.0
1629.95,2.0,19.0
1592.73,2.0,20.0
1532.21,2.0,21.0
1430.08,2.0,22.0
1315.16,2.0,23.0
1228.77,3.0,0.0
1180.61,3.0,1.0
1157.87,3.0,2.0
1153.31,3.0,3.0
1165.81,3.0,4.0
1215.55,3.0,5.0
1340.99,3.0,6.0
1513.42,3.0,7.0
1584.54,3.0,8.0
1570.82,3.0,9.0
1530.3,3.0,10.0
1504.81,3.0,11.0
1472.14,3.0,12.0
1437.33,3.0,13.0
1423.28,3.0,14.0
1414.54,3.0,15.0
1438.55,3.0,16.0
1513.83,3.0,17.0
1634.2,3.0,18.0
1642.91,3.0,19.0
1603.66,3.0,20.0
1540.48,3.0,21.0
1434.25,3.0,22.0
1319.12,3.0,23.0
1227.73,4.0,0.0
1175.88,4.0,1.0
1153.32,4.0,2.0
1145.89,4.0,3.0
1148.95,4.0,4.0
1193.35,4.0,5.0
1308.19,4.0,6.0
1473.96,4.0,7.0
1546.08,4.0,8.0
1528.53,4.0,9.0
1489.73,4.0,10.0
1458.1,4.0,11.0
1428.86,4.0,12.0
1400.21,4.0,13.0
1400.88,4.0,14.0
1396.22,4.0,15.0
1404.87,4.0,16.0
1456.04,4.0,17.0
1535.75,4.0,18.0
1527.02,4.0,19.0
1481.02,4.0,20.0
1421.39,4.0,21.0
1335.72,4.0,22.0
1230.09,4.0,23.0
1134.91,5.0,0.0
1067.98,5.0,1.0
1034.0,5.0,2.0
1013.38,5.0,3.0
1008.96,5.0,4.0
1024.09,5.0,5.0
1072.7,5.0,6.0
1153.0,5.0,7.0
1235.24,5.0,8.0
1317.99,5.0,9.0
1375.07,5.0,10.0
1392.32,5.0,11.0
1382.46,5.0,12.0
1361.67,5.0,13.0
1346.27,5.0,14.0
1327.9,5.0,15.0
1327.88,5.0,16.0
1374.46,5.0,17.0
1452.16,5.0,18.0
1435.8,5.0,19.0
1384.68,5.0,20.0
1327.92,5.0,21.0
1251.97,5.0,22.0
1160.53,5.0,23.0
1080.9,6.0,0.0
1023.01,6.0,1.0
990.05,6.0,2.0
972.03,6.0,3.0
964.76,6.0,4.0
975.87,6.0,5.0
1011.96,6.0,6.0
1074.17,6.0,7.0
1156.05,6.0,8.0
1245.11,6.0,9.0
1303.44,6.0,10.0
1318.13,6.0,11.0
1332.16,6.0,12.0
1351.91,6.0,13.0
1343.26,6.0,14.0
1322.36,6.0,15.0
1346.35,6.0,16.0
1417.13,6.0,17.0
1532.29,6.0,18.0
1496.83,6.0,19.0
1406.99,6.0,20.0
1337.65,6.0,21.0
1263.65,6.0,22.0
1183.26,6.0,23.0
1099.09,0.0,0.0
1042.66,0.0,1.0
1009.3,0.0,2.0
