date,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际风速,HourOfDay,短期预测风向sin,短期预测风向cos,实际功率
2018/10/3 4:00,66,9,16,21.6,1015,6.07,4,0.275637356,0.961261696,7.11
2018/10/3 5:00,65,9.1,17,21.7,1015,5.45,5,0.292371705,0.956304756,5.14
2018/10/3 6:00,63,9.3,17,21.9,1016,5.45,6,0.292371705,0.956304756,5.2
2018/10/3 7:00,61,9.6,18,22.4,1016,5.79,7,0.309016994,0.951056516,5.94
2018/10/3 8:00,60,9.7,20,23,1017,8.11,8,0.342020143,0.939692621,16.93
2018/10/3 9:00,58,9.8,25,23.8,1017,9.89,9,0.422618262,0.906307787,29.33
2018/10/3 10:00,56,10,31,24.6,1017,9.55,10,0.515038075,0.857167301,27.16
2018/10/3 11:00,54,10.6,36,25.4,1016,9.15,11,0.587785252,0.809016994,22.87
2018/10/3 12:00,52,11.4,39,26.1,1015,11.15,12,0.629320391,0.777145961,38.08
2018/10/3 13:00,52,12.2,40,26.5,1015,12.01,13,0.64278761,0.766044443,39.82
2018/10/3 14:00,54,12.5,41,26.5,1014,12.77,14,0.656059029,0.75470958,42.05
2018/10/3 15:00,58,12.6,41,25.9,1014,13.7,15,0.656059029,0.75470958,39.77
2018/10/3 16:00,64,12.3,41,25.2,1014,13.39,16,0.656059029,0.75470958,40.59
2018/10/3 17:00,69,11.9,41,24.4,1014,11.02,17,0.656059029,0.75470958,33.27
2018/10/3 18:00,72,11.7,40,23.9,1014,12.08,18,0.64278761,0.766044443,37
2018/10/3 19:00,73,11.7,39,23.6,1015,11.9,19,0.629320391,0.777145961,37.31
2018/10/3 20:00,73,11.5,38,23.4,1015,10.37,20,0.615661475,0.788010754,30.86
2018/10/3 21:00,72,11.5,36,23.4,1015,9.12,21,0.587785252,0.809016994,23.58
2018/10/3 22:00,70,11.3,33,23.4,1015,7.37,22,0.544639035,0.838670568,13.6
2018/10/3 23:00,69,11.1,29,23.3,1015,7.03,23,0.48480962,0.874619707,11
2018/10/4 0:00,69,10.7,24,23.1,1015,6.48,0,0.406736643,0.913545458,8.61
2018/10/4 1:00,67,9.4,13,22.6,1014,7.11,1,0.224951054,0.974370065,11.11
2018/10/4 2:00,67,9.5,12,22.3,1014,7.61,2,0.207911691,0.978147601,12.69
2018/10/4 3:00,67,9.7,14,22,1014,7.08,3,0.241921896,0.970295726,13.13
2018/10/4 4:00,67,9.8,15,21.7,1014,7.5,4,0.258819045,0.965925826,12.91
2018/10/4 5:00,65,9.7,16,21.6,1014,7.07,5,0.275637356,0.961261696,13.47
2018/10/4 6:00,62,9.3,13,21.8,1014,6.71,6,0.224951054,0.974370065,10.03
2018/10/4 7:00,59,9,10,22.1,1015,5.31,7,0.173648178,0.984807753,6.34
2018/10/4 8:00,55,9,8,22.7,1015,6.04,8,0.139173101,0.990268069,9.98
2018/10/4 9:00,52,9.3,12,23.6,1015,9.79,9,0.207911691,0.978147601,29.89
2018/10/4 10:00,49,9.7,19,24.6,1014,9.22,10,0.325568154,0.945518576,23.39
2018/10/4 11:00,46,9.8,25,25.5,1013,8.27,11,0.422618262,0.906307787,18.24
2018/10/4 12:00,44,9.6,31,26.2,1012,7.42,12,0.515038075,0.857167301,15.3
2018/10/4 13:00,44,9.3,38,26.5,1011,7.64,13,0.615661475,0.788010754,14.09
2018/10/4 14:00,46,9.3,46,26.5,1010,6.17,14,0.7193398,0.69465837,6.82
2018/10/4 15:00,49,10,53,26,1010,5.2,15,0.79863551,0.601815023,3.48
2018/10/4 16:00,55,10.6,57,25.4,1010,5.09,16,0.838670568,0.544639035,3.1
2018/10/4 17:00,59,10.8,57,24.9,1010,5.58,17,0.838670568,0.544639035,3.91
2018/10/4 18:00,62,9.9,51,24.4,1010,2.85,18,0.777145961,0.629320391,-0.22
2018/10/4 19:00,64,8.6,41,23.9,1011,2.58,19,0.656059029,0.75470958,-0.21
2018/10/4 20:00,65,7.7,31,23.6,1011,4.11,20,0.515038075,0.857167301,1.3
2018/10/4 21:00,65,7.1,22,23.3,1011,3.29,21,0.374606593,0.927183855,0.47
2018/10/4 22:00,64,6.8,16,23.1,1010,2.52,22,0.275637356,0.961261696,0.3
2018/10/4 23:00,65,6.1,10,22.8,1010,2.58,23,0.173648178,0.984807753,-0.18
2018/10/5 0:00,66,5.5,359,22.4,1010,2.75,0,-0.017452406,0.999847695,0.15
2018/10/5 1:00,60,4.7,335,22.3,1008,4.01,1,-0.422618262,0.906307787,2.47
2018/10/5 2:00,61,4.7,328,22,1008,3.71,2,-0.529919264,0.848048096,1.29
2018/10/5 3:00,62,4.8,321,21.7,1008,2.09,3,-0.629320391,0.777145961,-0.03
2018/10/5 4:00,62,4.7,316,21.5,1008,3.44,4,-0.69465837,0.7193398,0.56
2018/10/5 5:00,59,4.4,315,21.5,1008,3.4,5,-0.707106781,0.707106781,0.44
2018/10/5 6:00,56,3.7,319,21.8,1009,2.53,6,-0.656059029,0.75470958,-0.17
2018/10/5 7:00,52,2.7,327,22.3,1009,3.81,7,-0.544639035,0.838670568,0.58
2018/10/5 8:00,50,1.9,332,23,1010,3.32,8,-0.469471563,0.882947593,0.52
2018/10/5 9:00,49,1.3,318,24,1010,4.04,9,-0.669130606,0.743144825,1.06
2018/10/5 10:00,48,1.2,275,25,1010,4.29,10,-0.996194698,0.087155743,1.75
2018/10/5 11:00,49,1.8,236,25.9,1009,2.38,11,-0.829037573,-0.559192903,-0.18
2018/10/5 12:00,51,2.9,214,26.5,1008,2.21,12,-0.559192903,-0.829037573,-0.28
2018/10/5 13:00,54,3.9,197,26.6,1007,1.65,13,-0.292371705,-0.956304756,-0.18
2018/10/5 14:00,56,4.7,184,26.6,1007,3.05,14,-0.069756474,-0.99756405,0.21
2018/10/5 15:00,59,5.1,169,26.4,1007,4.13,15,0.190808995,-0.981627183,1.61
2018/10/5 16:00,62,5.1,156,26.1,1007,3.73,16,0.406736643,-0.913545458,0.75
2018/10/5 17:00,64,4.7,151,25.7,1008,2.85,17,0.48480962,-0.874619707,-0.19
2018/10/5 18:00,67,3.5,158,25.4,1009,1.39,18,0.374606593,-0.927183855,-0.18
2018/10/5 19:00,70,2.5,182,25.1,1009,3.04,19,-0.034899497,-0.999390827,-0.2
2018/10/5 20:00,72,2.6,219,24.9,1010,2.29,20,-0.629320391,-0.777145961,-0.19
2018/10/5 21:00,74,3,233,24.7,1010,0.83,21,-0.79863551,-0.601815023,-0.15
2018/10/5 22:00,76,3,242,24.5,1010,2.67,22,-0.882947593,-0.469471563,0.1
2018/10/5 23:00,78,2.4,255,24.2,1010,1.88,23,-0.965925826,-0.258819045,0.15
2018/10/6 0:00,80,1.9,298,23.8,1010,1.46,0,-0.882947593,0.469471563,-0.15
2018/10/6 1:00,81,2.5,326,22.1,1010,1.4,1,-0.559192903,0.829037573,-0.15
2018/10/6 2:00,77,3.2,0,21.5,1010,1.4,2,0,1,-0.16
2018/10/6 3:00,71,4.2,21,21.5,1010,3.5,3,0.35836795,0.933580426,-0.15
2018/10/6 4:00,64,4.9,33,21.8,1011,3.25,4,0.544639035,0.838670568,0.01
2018/10/6 5:00,58,5.2,35,22.2,1012,3.83,5,0.573576436,0.819152044,0.41
2018/10/6 6:00,53,5.1,27,22.6,1013,3.17,6,0.4539905,0.891006524,0.16
2018/10/6 7:00,51,4.9,17,23.1,1013,3.91,7,0.292371705,0.956304756,1.22
2018/10/6 8:00,53,4.9,14,23.8,1014,3.2,8,0.241921896,0.970295726,-0.06
2018/10/6 9:00,56,5.3,27,24.9,1014,3.73,9,0.4539905,0.891006524,0.57
2018/10/6 10:00,60,6,46,25.9,1014,5.61,10,0.7193398,0.69465837,5.85
2018/10/6 11:00,61,7,61,26.7,1014,4.38,11,0.874619707,0.48480962,2.06
2018/10/6 12:00,61,7.6,72,26.9,1013,5.95,12,0.951056516,0.309016994,6.37
2018/10/6 13:00,60,7.6,79,26.8,1013,6.77,13,0.981627183,0.190808995,9.34
2018/10/6 14:00,59,7.7,82,26.5,1012,6.57,14,0.990268069,0.139173101,8.76
2018/10/6 15:00,60,7.6,79,26.1,1012,6.35,15,0.981627183,0.190808995,9.2
2018/10/6 16:00,62,7.5,71,25.7,1012,6.47,16,0.945518576,0.325568154,9.4
2018/10/6 17:00,66,7.4,62,25.2,1013,7.39,17,0.882947593,0.469471563,11.69
2018/10/6 18:00,70,7.3,52,24.7,1013,6.99,18,0.788010754,0.615661475,9.42
2018/10/6 19:00,74,7.3,42,24.2,1014,6.55,19,0.669130606,0.743144825,9.87
2018/10/6 20:00,75,7.5,35,23.8,1014,7.31,20,0.573576436,0.819152044,13.79
2018/10/6 21:00,76,7.8,29,23.4,1014,6.66,21,0.48480962,0.874619707,9.58
2018/10/6 22:00,76,8.1,25,23.1,1015,6.05,22,0.422618262,0.906307787,6.37
2018/10/6 23:00,76,8.4,22,22.8,1015,6.08,23,0.374606593,0.927183855,7.83
2018/10/7 0:00,75,8.7,19,22.5,1015,6.54,0,0.325568154,0.945518576,9.64
2018/10/7 1:00,75,8.9,15,22.5,1014,6.53,1,0.258819045,0.965925826,9.82
2018/10/7 2:00,74,9,13,22.3,1014,6.45,2,0.224951054,0.974370065,8.59
2018/10/7 3:00,73,8.9,14,22.1,1014,6.38,3,0.241921896,0.970295726,8.87
2018/10/7 4:00,72,8.8,14,22,1015,6.45,4,0.241921896,0.970295726,9.85
2018/10/7 5:00,71,8.5,16,22.2,1015,6.16,5,0.275637356,0.961261696,8.25
2018/10/7 6:00,71,8.5,18,22.5,1015,5.95,6,0.309016994,0.951056516,7.29
2018/10/7 7:00,70,8.6,20,23,1016,5.1,7,0.342020143,0.939692621,4.1
2018/10/7 8:00,68,8.9,25,23.6,1016,7.97,8,0.422618262,0.906307787,17.39
2018/10/7 9:00,65,9.1,32,24.4,1016,8.18,9,0.529919264,0.848048096,18.63
2018/10/7 10:00,62,9.4,39,25.1,1016,9.19,10,0.629320391,0.777145961,28.98
2018/10/7 11:00,60,9.8,45,25.7,1016,10.29,11,0.707106781,0.707106781,30.71
2018/10/7 12:00,58,9.9,49,26,1015,8.96,12,0.75470958,0.656059029,24.23
2018/10/7 13:00,58,9.9,51,26.1,1015,9.55,13,0.777145961,0.629320391,26.78
2018/10/7 14:00,60,10.1,53,25.9,1014,11.41,14,0.79863551,0.601815023,36.17
2018/10/7 15:00,63,10.3,54,25.5,1014,11.61,15,0.809016994,0.587785252,38.21
2018/10/7 16:00,66,10.4,54,25,1014,11.64,16,0.809016994,0.587785252,35.63
2018/10/7 17:00,69,10.2,51,24.6,1014,9.88,17,0.777145961,0.629320391,28.55
2018/10/7 18:00,72,9.5,45,24.3,1014,9.08,18,0.707106781,0.707106781,24.94
2018/10/7 19:00,74,8.8,38,24.1,1015,9.45,19,0.615661475,0.788010754,24.66
2018/10/7 20:00,76,8.1,30,24,1015,8.78,20,0.5,0.866025404,20.71
2018/10/7 21:00,77,7.8,26,23.9,1015,6.47,21,0.438371147,0.898794046,9.08
2018/10/7 22:00,78,7.6,23,23.8,1015,5.96,22,0.390731128,0.920504853,7.16
2018/10/7 23:00,79,7.7,21,23.6,1015,5.61,23,0.35836795,0.933580426,5.43
2018/10/8 0:00,80,7.9,18,23.4,1015,5.43,0,0.309016994,0.951056516,6.02
2018/10/8 1:00,81,7.6,11,22.7,1014,4.52,1,0.190808995,0.981627183,2.21
2018/10/8 2:00,81,7.6,11,22.5,1014,4.31,2,0.190808995,0.981627183,2.25
2018/10/8 3:00,82,7.7,13,22.4,1014,4.2,3,0.224951054,0.974370065,2.47
2018/10/8 4:00,81,7.6,14,22.4,1014,4.94,4,0.241921896,0.970295726,3.92
2018/10/8 5:00,78,7.6,16,22.4,1014,4.86,5,0.275637356,0.961261696,3.39
2018/10/8 6:00,75,7.7,18,22.5,1015,4.58,6,0.309016994,0.951056516,2.68
2018/10/8 7:00,72,7.9,20,22.8,1015,5.19,7,0.342020143,0.939692621,4.18
2018/10/8 8:00,68,8.1,25,23.6,1016,6.08,8,0.422618262,0.906307787,8.65
2018/10/8 9:00,65,8.4,32,24.7,1016,8.11,9,0.529919264,0.848048096,17.99
2018/10/8 10:00,63,8.9,40,25.9,1016,7.45,10,0.64278761,0.766044443,14.03
2018/10/8 11:00,63,9.3,47,26.7,1015,8.12,11,0.731353702,0.68199836,21.14
2018/10/8 12:00,64,9.6,51,26.9,1014,9.7,12,0.777145961,0.629320391,23.91
2018/10/8 13:00,66,9.7,54,26.6,1014,8.09,13,0.809016994,0.587785252,15.7
2018/10/8 14:00,68,9.9,58,26.1,1013,8.43,14,0.848048096,0.529919264,18.52
2018/10/8 15:00,70,10.4,62,25.6,1013,7.38,15,0.882947593,0.469471563,13.46
2018/10/8 16:00,72,10.7,65,25.1,1013,7.21,16,0.906307787,0.422618262,14.3
2018/10/8 17:00,74,10.6,63,24.7,1013,7.86,17,0.891006524,0.4539905,18.34
2018/10/8 18:00,76,9.7,56,24.3,1013,7.73,18,0.829037573,0.559192903,14.97
2018/10/8 19:00,77,8.6,44,24,1014,7.11,19,0.69465837,0.7193398,12.45
2018/10/8 20:00,78,8.1,31,23.7,1014,7.1,20,0.515038075,0.857167301,11.73
2018/10/8 21:00,79,7.9,22,23.4,1014,7.1,21,0.374606593,0.927183855,11.53
2018/10/8 22:00,79,7.8,19,23.1,1015,6.95,22,0.325568154,0.945518576,11.61
2018/10/8 23:00,79,7.7,17,22.9,1015,6.28,23,0.292371705,0.956304756,8.81
2018/10/9 0:00,79,7.6,15,22.8,1015,6.15,0,0.258819045,0.965925826,7.46
2018/10/9 1:00,80,7.6,13,22.5,1014,6.13,1,0.224951054,0.974370065,6.9
2018/10/9 2:00,81,7.5,11,22.3,1014,5.57,2,0.190808995,0.981627183,5.89
2018/10/9 3:00,82,7.4,10,22,1014,5.55,3,0.173648178,0.984807753,4.33
2018/10/9 4:00,82,7.1,11,21.8,1013,5.98,4,0.190808995,0.981627183,5.82
2018/10/9 5:00,81,6.8,11,21.7,1013,5.81,5,0.190808995,0.981627183,5.62
2018/10/9 6:00,79,6.4,12,22,1014,5.71,6,0.207911691,0.978147601,4.94
2018/10/9 7:00,75,6,15,22.5,1014,4.28,7,0.258819045,0.965925826,1.62
2018/10/9 8:00,71,5.5,20,23.4,1015,4.79,8,0.342020143,0.939692621,3.05
2018/10/9 9:00,67,5.3,29,24.5,1015,6.48,9,0.48480962,0.874619707,8.4
2018/10/9 10:00,63,5.1,42,25.6,1015,6.15,10,0.669130606,0.743144825,6.61
2018/10/9 11:00,61,5.1,54,26.5,1014,5.69,11,0.809016994,0.587785252,5.27
2018/10/9 12:00,61,5,65,26.9,1013,6.28,12,0.906307787,0.422618262,7.81
2018/10/9 13:00,62,4.9,73,27,1013,4.95,13,0.956304756,0.292371705,3.58
2018/10/9 14:00,64,4.9,79,26.9,1012,3.17,14,0.981627183,0.190808995,0.19
2018/10/9 15:00,67,5,77,26.6,1012,4.32,15,0.974370065,0.224951054,2.95
2018/10/9 16:00,70,5.2,72,26.2,1012,4.9,16,0.951056516,0.309016994,3.33
2018/10/9 17:00,73,5.5,62,25.6,1012,4.63,17,0.882947593,0.469471563,2.9
2018/10/9 18:00,77,6,50,24.9,1013,4.44,18,0.766044443,0.64278761,2.24
2018/10/9 19:00,80,6.4,41,24.3,1013,6.4,19,0.656059029,0.75470958,7.15
2018/10/9 20:00,82,6.9,34,23.8,1014,5.98,20,0.559192903,0.829037573,6.47
2018/10/9 21:00,83,6.9,30,23.5,1015,6.61,21,0.5,0.866025404,10.12
2018/10/9 22:00,84,6.8,28,23.3,1015,6.49,22,0.469471563,0.882947593,9.3
2018/10/9 23:00,84,6.8,25,23.2,1015,6.05,23,0.422618262,0.906307787,7.1
2018/10/10 0:00,85,6.9,23,23.1,1015,5.88,0,0.390731128,0.920504853,7.5
2018/10/10 1:00,84,7.1,22,22.8,1013,5.24,1,0.374606593,0.927183855,4.54
2018/10/10 2:00,84,7.2,24,22.6,1013,5.33,2,0.406736643,0.913545458,4.66
2018/10/10 3:00,83,7.4,26,22.4,1013,6.1,3,0.438371147,0.898794046,7.28
2018/10/10 4:00,81,7.6,27,22.2,1013,7.01,4,0.4539905,0.891006524,11.29
2018/10/10 5:00,78,7.7,27,22.4,1013,7.04,5,0.4539905,0.891006524,11.08
2018/10/10 6:00,73,7.7,25,22.8,1014,6.53,6,0.422618262,0.906307787,8.44
2018/10/10 7:00,69,7.8,24,23.3,1014,6.93,7,0.406736643,0.913545458,10.88
2018/10/10 8:00,68,7.9,28,24,1015,7.47,8,0.469471563,0.882947593,12.33
2018/10/10 9:00,68,8.3,36,24.6,1016,11.47,9,0.587785252,0.809016994,37.08
2018/10/10 10:00,68,9.2,46,25.2,1016,11.41,10,0.7193398,0.69465837,37.2
2018/10/10 11:00,69,10.1,51,25.4,1016,12.58,11,0.777145961,0.629320391,41.52
2018/10/10 12:00,70,10.7,50,25.5,1015,12.63,12,0.766044443,0.64278761,42.59
2018/10/10 13:00,71,11,47,25.3,1015,11.05,13,0.731353702,0.68199836,38.89
2018/10/10 14:00,72,11.2,44,24.9,1014,13.93,14,0.69465837,0.7193398,43.71
2018/10/10 15:00,73,11.3,41,24.3,1014,12.55,15,0.656059029,0.75470958,41.84
2018/10/10 16:00,74,11,39,23.6,1014,12.54,16,0.629320391,0.777145961,39.94
2018/10/10 17:00,77,10.7,35,23,1015,11.48,17,0.573576436,0.819152044,37.27
2018/10/10 18:00,80,10.1,30,22.5,1015,10.79,18,0.5,0.866025404,37.23
2018/10/10 19:00,82,9.7,25,22,1016,12.08,19,0.422618262,0.906307787,38.27
2018/10/10 20:00,83,9.5,22,21.6,1016,9.78,20,0.374606593,0.927183855,29.95
2018/10/10 21:00,83,9.5,22,21.4,1016,9.84,21,0.374606593,0.927183855,27.74
2018/10/10 22:00,83,9.8,24,21.4,1017,8.58,22,0.406736643,0.913545458,22.51
2018/10/10 23:00,81,10.1,25,21.4,1017,8.13,23,0.422618262,0.906307787,21.17
2018/10/11 0:00,81,10.2,25,21.5,1017,6.79,0,0.422618262,0.906307787,12
2018/10/11 1:00,74,10.4,23,21,1016,7.32,1,0.390731128,0.920504853,14.79
2018/10/11 2:00,74,10.3,23,20.8,1016,6.9,2,0.390731128,0.920504853,12.16
2018/10/11 3:00,74,10.5,25,20.6,1016,7.13,3,0.422618262,0.906307787,12.18
2018/10/11 4:00,74,10.9,26,20.3,1016,7.43,4,0.438371147,0.898794046,15.12
2018/10/11 5:00,74,11.4,27,20.1,1017,6.56,5,0.4539905,0.891006524,8.41
2018/10/11 6:00,72,11.9,30,20.1,1018,5.3,6,0.5,0.866025404,4.46
2018/10/11 7:00,70,12.4,32,20.3,1018,6.02,7,0.529919264,0.848048096,8.63
2018/10/11 8:00,68,12.8,34,20.7,1019,7.56,8,0.559192903,0.829037573,15.14
2018/10/11 9:00,65,12.8,35,21.3,1020,9.23,9,0.573576436,0.819152044,25.67
2018/10/11 10:00,62,12.8,36,21.9,1020,10.24,10,0.587785252,0.809016994,30.79
2018/10/11 11:00,61,12.9,37,22.2,1020,13.99,11,0.601815023,0.79863551,42.47
2018/10/11 12:00,59,13,37,22.3,1019,11.65,12,0.601815023,0.79863551,38.4
2018/10/11 13:00,59,13.4,38,22.2,1019,12.82,13,0.615661475,0.788010754,40.03
2018/10/11 14:00,59,13.7,38,22,1018,11.48,14,0.615661475,0.788010754,40.5
2018/10/11 15:00,60,14.1,38,21.8,1018,11.19,15,0.615661475,0.788010754,35.34
2018/10/11 16:00,61,14.1,38,21.7,1018,10.94,16,0.615661475,0.788010754,33.81
2018/10/11 17:00,62,13.8,35,21.5,1019,11.72,17,0.573576436,0.819152044,41.73
2018/10/11 18:00,64,12.9,30,21.2,1019,11.61,18,0.5,0.866025404,38.31
2018/10/11 19:00,65,12.1,25,20.9,1020,10.53,19,0.422618262,0.906307787,33.86
2018/10/11 20:00,65,11.6,23,20.9,1020,9.63,20,0.390731128,0.920504853,29.47
2018/10/11 21:00,63,11.5,25,21.1,1020,10.89,21,0.422618262,0.906307787,30.23
2018/10/11 22:00,62,11.6,29,21.4,1020,9.28,22,0.48480962,0.874619707,28.43
2018/10/11 23:00,61,11.7,31,21.6,1020,8.71,23,0.515038075,0.857167301,20.75
2018/10/12 0:00,61,11.6,30,21.7,1020,8.73,0,0.5,0.866025404,24.35
2018/10/12 1:00,65,11.5,28,21.1,1019,9.65,1,0.469471563,0.882947593,29.13
2018/10/12 2:00,66,11.9,27,20.9,1019,10.46,2,0.4539905,0.891006524,32.91
2018/10/12 3:00,68,12.4,26,20.4,1019,11.14,3,0.438371147,0.898794046,34.97
2018/10/12 4:00,69,12.5,25,19.8,1019,9.62,4,0.422618262,0.906307787,29.59
2018/10/12 5:00,68,12.4,24,19.3,1019,10.57,5,0.406736643,0.913545458,32.85
2018/10/12 6:00,65,12.1,22,19,1020,8.63,6,0.374606593,0.927183855,25.47
2018/10/12 7:00,61,11.7,22,19.2,1020,10.57,7,0.374606593,0.927183855,33.57
2018/10/12 8:00,58,11.5,24,19.7,1021,9.8,8,0.406736643,0.913545458,32.48
2018/10/12 9:00,58,11.7,29,20.7,1021,10.76,9,0.48480962,0.874619707,36.01
2018/10/12 10:00,58,12.2,35,21.8,1021,11.22,10,0.573576436,0.819152044,36.95
2018/10/12 11:00,57,12.6,39,22.7,1021,12.81,11,0.629320391,0.777145961,41.81
2018/10/12 12:00,57,12.5,40,23.3,1020,13.44,12,0.64278761,0.766044443,44.65
2018/10/12 13:00,56,12.2,41,23.4,1019,13.1,13,0.656059029,0.75470958,41.3
2018/10/12 14:00,58,11.8,41,23.3,1018,13.79,14,0.656059029,0.75470958,42.23
2018/10/12 15:00,60,11.7,40,22.8,1018,11.25,15,0.64278761,0.766044443,39.94
2018/10/12 16:00,63,11.6,40,22.3,1018,11.56,16,0.64278761,0.766044443,37.72
2018/10/12 17:00,68,11.7,39,21.8,1018,10.25,17,0.629320391,0.777145961,35.38
2018/10/12 18:00,71,11.6,38,21.4,1019,8.13,18,0.615661475,0.788010754,20.7
2018/10/12 19:00,74,11.3,36,21.1,1019,8.33,19,0.587785252,0.809016994,20.16
2018/10/12 20:00,75,11,34,21,1020,7.95,20,0.559192903,0.829037573,20.27
2018/10/12 21:00,74,10.5,31,21,1020,8.38,21,0.515038075,0.857167301,19.61
2018/10/12 22:00,73,10,29,21.1,1020,8.12,22,0.48480962,0.874619707,18
2018/10/12 23:00,72,9.7,26,21.1,1020,7.98,23,0.438371147,0.898794046,18.08
2018/10/13 0:00,72,9.6,23,20.9,1019,7.8,0,0.390731128,0.920504853,16.25
2018/10/13 1:00,76,10.5,28,20.8,1019,8.57,1,0.469471563,0.882947593,24.08
2018/10/13 2:00,76,10.4,28,20.6,1018,7.93,2,0.469471563,0.882947593,17.62
2018/10/13 3:00,76,10.4,27,20.3,1018,8.21,3,0.4539905,0.891006524,17.88
2018/10/13 4:00,74,10.5,25,20.1,1018,7.69,4,0.422618262,0.906307787,16.28
2018/10/13 5:00,72,10.4,23,20,1018,8.05,5,0.390731128,0.920504853,17.9
2018/10/13 6:00,71,10.3,22,20.1,1018,8.45,6,0.374606593,0.927183855,19.23
2018/10/13 7:00,69,10.2,21,20.4,1019,8.68,7,0.35836795,0.933580426,22.99
2018/10/13 8:00,68,10.4,24,20.8,1019,8.89,8,0.406736643,0.913545458,22.83
2018/10/13 9:00,68,10.9,28,21.3,1019,9.49,9,0.469471563,0.882947593,26.24
2018/10/13 10:00,68,11.6,33,21.9,1019,9.74,10,0.544639035,0.838670568,27.2
2018/10/13 11:00,66,12,36,22.4,1019,9.48,11,0.587785252,0.809016994,27.23
2018/10/13 12:00,65,12.1,36,22.9,1019,9.52,12,0.587785252,0.809016994,26.68
2018/10/13 13:00,63,11.9,34,23,1018,8.69,13,0.559192903,0.829037573,24.26
2018/10/13 14:00,64,11.6,33,23.1,1018,8.98,14,0.544639035,0.838670568,25.43
2018/10/13 15:00,66,11.5,32,22.9,1018,9.28,15,0.529919264,0.848048096,25.18
2018/10/13 16:00,69,11.3,32,22.5,1017,9.98,16,0.529919264,0.848048096,29.73
2018/10/13 17:00,73,11,31,22,1017,9.24,17,0.515038075,0.857167301,23.45
2018/10/13 18:00,76,10.4,30,21.6,1017,8.8,18,0.5,0.866025404,22.74
2018/10/13 19:00,78,9.8,28,21.3,1018,8.06,19,0.469471563,0.882947593,18.55
2018/10/13 20:00,79,9.5,25,21.2,1018,7.51,20,0.422618262,0.906307787,18.96
2018/10/13 21:00,80,9.8,24,21.2,1018,9.38,21,0.406736643,0.913545458,24.02
2018/10/13 22:00,81,10.3,24,21.2,1018,8.2,22,0.406736643,0.913545458,22.06
2018/10/13 23:00,81,10.5,24,21.2,1018,7.76,23,0.406736643,0.913545458,15.9
2018/10/14 0:00,80,10.3,23,21.1,1017,6.68,0,0.390731128,0.920504853,10.73
2018/10/14 1:00,78,10.2,21,21.4,1016,6.55,1,0.35836795,0.933580426,10.1
2018/10/14 2:00,80,10.3,20,21.2,1016,7.67,2,0.342020143,0.939692621,14.38
2018/10/14 3:00,81,10.5,22,21,1016,7.28,3,0.374606593,0.927183855,12.74
2018/10/14 4:00,81,10.7,23,20.8,1016,7.31,4,0.390731128,0.920504853,11.84
2018/10/14 5:00,80,10.6,24,20.6,1016,6.91,5,0.406736643,0.913545458,10.65
2018/10/14 6:00,79,10.3,23,20.5,1016,7.74,6,0.390731128,0.920504853,16.69
2018/10/14 7:00,78,9.9,21,20.7,1017,5.75,7,0.35836795,0.933580426,6.75
2018/10/14 8:00,76,9.9,21,21,1017,7.29,8,0.35836795,0.933580426,13.87
2018/10/14 9:00,74,10.5,24,21.6,1017,7.43,9,0.406736643,0.913545458,13.94
2018/10/14 10:00,72,11.2,28,22.3,1017,8.03,10,0.469471563,0.882947593,16.26
2018/10/14 11:00,69,11.7,31,23,1017,7.96,11,0.515038075,0.857167301,18.31
2018/10/14 12:00,67,11.8,33,23.6,1016,8.54,12,0.544639035,0.838670568,20.07
2018/10/14 13:00,66,11.5,34,23.8,1016,7.88,13,0.559192903,0.829037573,17.11
2018/10/14 14:00,66,11,33,23.8,1015,7.1,14,0.544639035,0.838670568,13.85
2018/10/14 15:00,66,10.3,31,23.3,1015,6.17,15,0.515038075,0.857167301,7.49
2018/10/14 16:00,68,9.6,29,22.6,1015,7.19,16,0.48480962,0.874619707,12.86
2018/10/14 17:00,70,9.3,26,22,1015,7.63,17,0.438371147,0.898794046,16.99
2018/10/14 18:00,72,9.4,24,21.5,1015,8.3,18,0.406736643,0.913545458,19.44
2018/10/14 19:00,74,9.6,22,21.1,1016,7.39,19,0.374606593,0.927183855,15.57
2018/10/14 20:00,76,9.8,22,20.8,1016,8.88,20,0.374606593,0.927183855,20.54
2018/10/14 21:00,77,9.9,21,20.6,1016,7.19,21,0.35836795,0.933580426,12.32
2018/10/14 22:00,78,9.8,22,20.5,1016,6.38,22,0.374606593,0.927183855,9.6
2018/10/14 23:00,78,9.7,21,20.4,1016,6.48,23,0.35836795,0.933580426,9.7
2018/10/15 0:00,78,9.5,20,20.4,1016,6.62,0,0.342020143,0.939692621,9.77
2018/10/15 1:00,82,9.8,19,20.3,1016,7.11,1,0.325568154,0.945518576,13.67
2018/10/15 2:00,82,9.7,19,20.2,1015,7.87,2,0.325568154,0.945518576,15.75
2018/10/15 3:00,81,9.7,19,20.2,1015,7.3,3,0.325568154,0.945518576,11.9
2018/10/15 4:00,81,9.8,20,20.2,1015,7.5,4,0.342020143,0.939692621,13
2018/10/15 5:00,80,9.6,21,20.2,1015,6.65,5,0.35836795,0.933580426,11.26
2018/10/15 6:00,79,9.2,21,20.4,1015,6.66,6,0.35836795,0.933580426,11.27
