date,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际风速,HourOfDay,短期预测风向sin,短期预测风向cos,实际功率
2018/6/11 23:00,88,3.2,68,26.3,994,1.41375,23,0.927183855,0.374606593,-0.101138063
2018/6/12 0:00,87,2.7,63,26.3,994,0.66170797,0,0.891006524,0.4539905,-0.1086395
2018/6/12 1:00,87,2.2,66,26.3,994,0.482759758,1,0.913545458,0.406736643,-0.111344435
2018/6/12 2:00,86,2.2,72,26.3,993,2.003527879,2,0.951056516,0.309016994,-0.098943915
2018/6/12 3:00,87,2.8,71,26.2,992,2.109487576,3,0.945518576,0.325568154,-0.106615459
2018/6/12 4:00,88,3.6,69,26.1,992,2.517636061,4,0.933580426,0.35836795,-0.109894828
2018/6/12 5:00,89,4.6,64,26,992,1.71365,5,0.898794046,0.438371147,-0.104062493
2018/6/12 6:00,89,5,56,26,992,2.63566,6,0.829037573,0.559192903,-0.100772342
2018/6/12 7:00,88,5.4,52,26.1,993,2.55868,7,0.788010754,0.615661475,0.172000369
2018/6/12 8:00,87,5.8,53,26.3,993,3.09545,8,0.79863551,0.601815023,0.682288333
2018/6/12 9:00,85,6,61,26.5,993,3.277937576,9,0.874619707,0.48480962,0.942816033
2018/6/12 10:00,83,6.5,71,26.7,993,3.164657879,10,0.945518576,0.325568154,0.828751005
2018/6/12 11:00,81,6.6,78,26.8,993,2.983836667,11,0.978147601,0.207911691,0.687377611
2018/6/12 12:00,80,6.6,82,26.9,993,2.97912,12,0.990268069,0.139173101,0.072872724
2018/6/12 13:00,80,6.1,85,27,992,3.27012,13,0.996194698,0.087155743,1.08812205
2018/6/12 14:00,79,5.6,90,27,992,4.56152,14,1,6.12E-17,3.841611816
2018/6/12 15:00,78,5.4,100,27,992,4.287035758,15,0.984807753,-0.173648178,3.641387731
2018/6/12 16:00,78,5.5,108,27,991,4.571375152,16,0.951056516,-0.309016994,4.968812322
2018/6/12 17:00,78,5.3,111,27,991,4.225168788,17,0.933580426,-0.35836795,3.387596176
2018/6/12 18:00,78,4.8,105,27,991,4.188006061,18,0.965925826,-0.258819045,3.897566978
2018/6/12 19:00,79,4.2,94,27,991,4.031066061,19,0.99756405,-0.069756474,2.618985759
2018/6/12 20:00,80,3.9,87,27,991,4.18993,20,0.998629535,0.052335956,3.237212539
2018/6/12 21:00,80,3.9,91,27,991,3.607486061,21,0.999847695,-0.017452406,1.620830458
2018/6/12 22:00,80,4.1,103,27.1,991,3.21278,22,0.974370065,-0.224951054,0.997959047
2018/6/12 23:00,80,4.3,106,27.1,991,2.83238,23,0.961261696,-0.275637356,0.437656035
2018/6/13 0:00,81,4.1,100,27,990,4.120518485,0,0.984807753,-0.173648178,3.465426289
2018/6/13 1:00,82,3.8,90,26.9,990,4.27954,1,1,6.12E-17,3.47771293
2018/6/13 2:00,84,3.7,82,26.8,990,3.96822,2,0.990268069,0.139173101,2.559872213
2018/6/13 3:00,85,4,87,26.7,990,4.58406,3,0.998629535,0.052335956,4.637439748
2018/6/13 4:00,86,4.7,96,26.6,990,5.18658,4,0.994521895,-0.104528463,7.480074799
2018/6/13 5:00,88,6.1,106,26.5,989,5.62743,5,0.961261696,-0.275637356,8.803130456
2018/6/13 6:00,89,8,112,26.4,989,4.968135758,6,0.927183855,-0.374606593,6.728722375
2018/6/13 7:00,90,9.2,118,26.3,989,4.749737879,7,0.882947593,-0.469471563,5.583375291
2018/6/13 8:00,91,8.6,128,26.5,989,6.05383,8,0.788010754,-0.615661475,11.97078929
2018/6/13 9:00,90,6.7,154,26.7,989,6.41766,9,0.438371147,-0.898794046,13.61884906
2018/6/13 10:00,89,6.3,195,26.8,989,7.57438,10,-0.258819045,-0.965925826,21.2952843
2018/6/13 11:00,88,6.9,222,26.9,988,7.484726667,11,-0.669130606,-0.743144825,21.14451099
2018/6/13 12:00,88,5.5,238,26.8,988,7.1006,12,-0.848048096,-0.529919264,19.91274021
2018/6/13 13:00,89,2.7,260,26.5,988,7.257715455,13,-0.984807753,-0.173648178,20.19198758
2018/6/13 14:00,90,0.8,353,26.2,988,9.12852,14,-0.121869343,0.992546152,31.49023337
2018/6/13 15:00,91,2.1,73,26,988,6.63304,15,0.956304756,0.292371705,14.34568188
2018/6/13 16:00,92,3,102,25.9,988,8.63327,16,0.978147601,-0.207911691,30.90863782
2018/6/13 17:00,93,3.1,138,25.9,988,9.24484,17,0.669130606,-0.743144825,34.41549102
2018/6/13 18:00,93,3.5,183,26,988,8.09998697,18,-0.052335956,-0.998629535,27.55269522
2018/6/13 19:00,93,4.9,219,26.1,988,8.12569,19,-0.629320391,-0.777145961,29.18441608
2018/6/13 20:00,91,5.7,239,26.1,988,9.728436061,20,-0.857167301,-0.515038075,36.3803233
2018/6/13 21:00,91,4.8,263,26,988,10.3523,21,-0.992546152,-0.121869343,34.64682511
2018/6/13 22:00,90,3.9,302,25.8,988,9.77247,22,-0.848048096,0.529919264,35.29512175
2018/6/13 23:00,90,4.5,346,25.6,987,9.07251,23,-0.241921896,0.970295726,31.18965411
2018/6/14 0:00,89,5.7,11,25.4,987,8.63677,0,0.190808995,0.981627183,29.4481585
2018/6/14 1:00,90,6.6,27,25.1,987,8.7823,1,0.4539905,0.891006524,30.34839972
2018/6/14 2:00,90,7.4,36,25,987,8.31192,2,0.587785252,0.809016994,28.19733434
2018/6/14 3:00,90,7.8,39,25,987,7.63987,3,0.629320391,0.777145961,23.92391429
2018/6/14 4:00,90,8,39,25,987,6.515543636,4,0.629320391,0.777145961,15.87151112
2018/6/14 5:00,90,7.6,37,25,988,6.50956,5,0.601815023,0.79863551,13.58533255
2018/6/14 6:00,89,7,35,25,988,6.806259394,6,0.573576436,0.819152044,19.07966579
2018/6/14 7:00,88,6.4,33,24.9,988,7.26114,7,0.544639035,0.838670568,19.41828664
2018/6/14 8:00,88,6.2,36,24.9,988,8.68153,8,0.587785252,0.809016994,28.77696527
2018/6/14 9:00,89,6.6,43,24.9,988,7.88653,9,0.68199836,0.731353702,24.39935895
2018/6/14 10:00,90,7.3,49,25,988,5.651726667,10,0.75470958,0.656059029,10.03276636
2018/6/14 11:00,91,8,52,25.1,988,6.19786,11,0.788010754,0.615661475,12.25781211
2018/6/14 12:00,91,8.3,50,25.3,987,5.07041,12,0.766044443,0.64278761,6.747024046
2018/6/14 13:00,90,8.2,48,25.5,987,4.89873,13,0.743144825,0.669130606,6.667149326
2018/6/14 14:00,89,8.1,45,25.6,987,3.64266,14,0.707106781,0.707106781,1.049711203
2018/6/14 15:00,89,8.1,44,25.7,987,4.981676061,15,0.69465837,0.7193398,5.931717964
2018/6/14 16:00,89,8,44,25.8,987,4.441558182,16,0.69465837,0.7193398,3.715924943
2018/6/14 17:00,89,8.1,44,25.8,987,4.442126061,17,0.69465837,0.7193398,4.6480824
2018/6/14 18:00,89,8.1,42,25.8,988,3.805265697,18,0.669130606,0.743144825,6.162108841
2018/6/14 19:00,89,8.3,38,25.9,988,5.401575758,19,0.615661475,0.788010754,13.01272046
2018/6/14 20:00,89,8.3,36,25.9,988,2.87651,20,0.587785252,0.809016994,3.504027197
2018/6/14 21:00,88,8.5,35,25.9,988,5.50881,21,0.573576436,0.819152044,10.86888648
2018/6/14 22:00,87,8.5,35,25.9,988,5.015999091,22,0.573576436,0.819152044,10.01898968
2018/6/14 23:00,87,8,32,25.8,988,2.787116061,23,0.529919264,0.848048096,0.168530956
2018/6/15 0:00,86,7.1,26,25.7,988,2.85873,0,0.438371147,0.898794046,0.922296744
2018/6/15 1:00,85,6.1,17,25.6,989,2.715525455,1,0.292371705,0.956304756,0.275232253
2018/6/15 2:00,85,4.9,15,25.5,989,2.706336848,2,0.258819045,0.965925826,-0.080398971
2018/6/15 3:00,84,3.8,29,25.5,989,3.439469697,3,0.48480962,0.874619707,1.5304471
2018/6/15 4:00,84,3.4,56,25.5,990,3.907828485,4,0.829037573,0.559192903,3.3323165
2018/6/15 5:00,85,4.1,73,25.5,991,4.118428182,5,0.956304756,0.292371705,3.581990974
2018/6/15 6:00,85,5,74,25.5,991,2.976866667,6,0.961261696,0.275637356,1.289641762
2018/6/15 7:00,86,5.8,69,25.6,992,3.403956667,7,0.933580426,0.35836795,1.665646906
2018/6/15 8:00,87,6.5,67,25.6,992,2.55736,8,0.920504853,0.390731128,0.655945052
2018/6/15 9:00,88,7.2,70,25.6,992,2.804929697,9,0.939692621,0.342020143,0.630430991
2018/6/15 10:00,89,7.8,74,25.6,992,3.566896667,10,0.961261696,0.275637356,1.899931415
2018/6/15 11:00,89,8.1,76,25.6,992,3.17704,11,0.970295726,0.241921896,0.58177247
2018/6/15 12:00,90,8.4,75,25.6,992,3.89512,12,0.965925826,0.258819045,2.128535326
2018/6/15 13:00,90,8.3,74,25.6,992,3.5437,13,0.961261696,0.275637356,1.694933821
2018/6/15 14:00,89,8.2,72,25.6,992,4.782797273,14,0.951056516,0.309016994,5.591020374
2018/6/15 15:00,89,8.1,73,25.7,992,5.30796,15,0.956304756,0.292371705,6.998500189
2018/6/15 16:00,88,8.3,75,25.9,992,4.57215,16,0.965925826,0.258819045,3.994240795
2018/6/15 17:00,88,8.8,75,26,993,5.120155455,17,0.965925826,0.258819045,6.246611724
2018/6/15 18:00,88,9.8,73,26.1,993,5.09995,18,0.956304756,0.292371705,6.892353155
2018/6/15 19:00,88,10.9,72,26.2,993,5.79813,19,0.951056516,0.309016994,9.965650738
2018/6/15 20:00,89,11.9,70,26.2,993,6.00783,20,0.939692621,0.342020143,12.57995605
2018/6/15 21:00,89,12.4,69,26.2,993,6.24874,21,0.933580426,0.35836795,13.81715303
2018/6/15 22:00,90,12.4,69,26.2,993,6.661169394,22,0.933580426,0.35836795,17.80260396
2018/6/15 23:00,91,12,69,26.1,992,7.228708182,23,0.933580426,0.35836795,20.67329884
2018/6/16 0:00,91,11.3,69,26.1,992,6.435996364,0,0.933580426,0.35836795,13.74916859
2018/6/16 1:00,92,10.3,69,26,992,6.449458182,1,0.933580426,0.35836795,14.94931196
2018/6/16 2:00,92,8.9,68,26,992,6.93596,2,0.927183855,0.374606593,19.52364442
2018/6/16 3:00,91,7.5,67,26,992,7.398646061,3,0.920504853,0.390731128,22.4694631
2018/6/16 4:00,91,6,65,26.1,992,7.068686667,4,0.906307787,0.422618262,21.47867542
2018/6/16 5:00,90,4.4,62,26.1,993,7.495023636,5,0.882947593,0.469471563,23.4544225
2018/6/16 6:00,89,3.1,57,26.2,993,7.072547273,6,0.838670568,0.544639035,20.37780308
2018/6/16 7:00,88,1.8,49,26.3,993,8.7644,7,0.75470958,0.656059029,29.97928309
2018/6/16 8:00,88,0.8,45,26.4,993,7.28381,8,0.707106781,0.707106781,23.9078756
2018/6/16 9:00,87,0.1,90,26.5,993,8.725725455,9,1,6.12E-17,30.61353825
2018/6/16 10:00,87,0.5,158,26.6,992,9.768100909,10,0.374606593,-0.927183855,35.33350813
2018/6/16 11:00,87,1.1,153,26.7,992,9.92008,11,0.4539905,-0.891006524,36.3269859
2018/6/16 12:00,87,1.6,137,26.8,992,9.075859697,12,0.68199836,-0.731353702,34.72916246
2018/6/16 13:00,87,2.4,118,26.8,991,9.759076667,13,0.882947593,-0.469471563,37.15083217
2018/6/16 14:00,87,3.2,97,26.8,991,9.42159,14,0.992546152,-0.121869343,35.5342289
2018/6/16 15:00,87,4.6,81,26.7,991,9.194875455,15,0.987688341,0.156434465,33.19559748
2018/6/16 16:00,88,6.2,70,26.6,991,9.50398,16,0.939692621,0.342020143,35.18269209
2018/6/16 17:00,88,8.1,62,26.5,991,9.75893,17,0.882947593,0.469471563,36.47569781
2018/6/16 18:00,88,9.7,56,26.3,992,9.67208,18,0.829037573,0.559192903,36.17075521
2018/6/16 19:00,89,11,52,26.2,992,10.2408,19,0.788010754,0.615661475,36.30911626
2018/6/16 20:00,88,11.8,49,26,992,8.62839,20,0.75470958,0.656059029,32.4517492
2018/6/16 21:00,89,11.8,46,25.9,992,9.18136,21,0.7193398,0.69465837,30.07734751
2018/6/16 22:00,88,11.3,43,25.7,992,9.094996667,22,0.68199836,0.731353702,33.94718295
2018/6/16 23:00,88,10.4,39,25.6,992,8.989599091,23,0.629320391,0.777145961,32.15532451
2018/6/17 0:00,87,9.2,36,25.5,992,9.565436364,0,0.587785252,0.809016994,37.22229724
2018/6/17 1:00,87,8,32,25.4,992,8.84761,1,0.529919264,0.848048096,32.71194305
2018/6/17 2:00,87,7.1,29,25.3,992,8.17298,2,0.48480962,0.874619707,30.74085528
2018/6/17 3:00,87,6.4,26,25.2,992,7.384009394,3,0.438371147,0.898794046,26.73539929
2018/6/17 4:00,87,5.8,26,25.1,992,8.027914848,4,0.438371147,0.898794046,27.27842353
2018/6/17 5:00,88,5.4,28,25,993,7.793665152,5,0.469471563,0.882947593,27.92981379
2018/6/17 6:00,88,5.1,32,25,993,8.69106,6,0.529919264,0.848048096,32.25848784
2018/6/17 7:00,88,5,38,25,993,8.52275,7,0.615661475,0.788010754,30.2994669
2018/6/17 8:00,87,5,47,25,993,8.078823939,8,0.731353702,0.68199836,29.3103797
2018/6/17 9:00,87,5,56,25.1,993,6.844327879,9,0.829037573,0.559192903,21.40416833
2018/6/17 10:00,87,5.2,65,25.2,993,8.8799,10,0.906307787,0.422618262,35.68354684
2018/6/17 11:00,87,5.4,74,25.3,993,8.518756667,11,0.961261696,0.275637356,32.44188507
2018/6/17 12:00,87,5.5,82,25.5,992,7.006188182,12,0.990268069,0.139173101,22.07195237
2018/6/17 13:00,87,5.4,90,25.7,992,7.55558,13,1,6.12E-17,28.75805685
2018/6/17 14:00,87,5.2,98,25.8,992,6.028767273,14,0.990268069,-0.139173101,13.38024376
2018/6/17 15:00,87,4.8,110,25.9,992,5.78515,15,0.939692621,-0.342020143,12.44340023
2018/6/17 16:00,88,4.3,124,26.1,992,7.40833,16,0.829037573,-0.559192903,28.14056792
2018/6/17 17:00,89,4.1,142,26.1,992,6.75032,17,0.615661475,-0.788010754,21.41311752
2018/6/17 18:00,89,3.9,161,26.2,992,7.24812,18,0.325568154,-0.945518576,23.76722308
2018/6/17 19:00,90,3.9,179,26.3,992,8.283047273,19,0.017452406,-0.999847695,30.48705543
2018/6/17 20:00,91,4,192,26.3,992,7.67810697,20,-0.207911691,-0.978147601,28.71512265
2018/6/17 21:00,91,3.8,205,26.3,992,7.20848,21,-0.422618262,-0.906307787,24.872162
2018/6/17 22:00,91,3.5,221,26.3,992,5.97638,22,-0.656059029,-0.75470958,17.66974544
2018/6/17 23:00,91,3.3,239,26.3,991,6.303439697,23,-0.857167301,-0.515038075,21.19767543
2018/6/18 0:00,90,6.2,96,26.4,992,6.79723697,0,0.994521895,-0.104528463,21.09273241
2018/6/18 1:00,92,5.7,90,26.2,991,5.801939091,1,1,6.12E-17,13.4663366
2018/6/18 2:00,93,5.9,80,26,991,4.98214,2,0.984807753,0.173648178,8.647541647
2018/6/18 3:00,94,6.4,72,25.6,991,4.91108,3,0.951056516,0.309016994,8.512302932
2018/6/18 4:00,96,6.6,72,25.3,991,5.043568485,4,0.951056516,0.309016994,7.436977716
2018/6/18 5:00,95,5.8,81,25.4,991,5.30919,5,0.987688341,0.156434465,11.34698963
2018/6/18 6:00,93,4.6,112,25.8,991,6.90311,6,0.927183855,-0.374606593,20.80348606
2018/6/18 7:00,91,5.3,154,26.4,991,5.576095152,7,0.438371147,-0.898794046,11.9934347
2018/6/18 8:00,90,6.9,174,26.8,991,5.851848788,8,0.104528463,-0.994521895,12.59167869
2018/6/18 9:00,90,7.4,180,26.9,991,6.2055,9,1.22E-16,-1,14.61030405
2018/6/18 10:00,90,7,181,26.8,991,6.887188788,10,-0.017452406,-0.999847695,23.00790397
2018/6/18 11:00,91,7.1,177,26.7,991,6.17885,11,0.052335956,-0.998629535,15.04843376
2018/6/18 12:00,90,8.3,172,26.7,991,3.30358,12,0.139173101,-0.990268069,1.675215537
2018/6/18 13:00,89,10,173,26.9,990,3.96311,13,0.121869343,-0.992546152,2.222299052
2018/6/18 14:00,89,11.6,178,27,990,4.897179394,14,0.034899497,-0.999390827,7.13031066
2018/6/18 15:00,89,12.7,189,27,989,4.8546,15,-0.156434465,-0.987688341,5.395241883
2018/6/18 16:00,90,13.8,201,26.9,989,6.29408,16,-0.35836795,-0.933580426,15.30896047
2018/6/18 17:00,89,14.5,211,26.9,989,6.761856061,17,-0.515038075,-0.857167301,17.62410467
2018/6/18 18:00,88,14.5,219,27,989,7.17706,18,-0.629320391,-0.777145961,23.39763889
2018/6/18 19:00,87,13.8,225,27.1,990,7.18759,19,-0.707106781,-0.707106781,22.46531525
2018/6/18 20:00,87,12.9,229,27.2,991,10.11958091,20,-0.75470958,-0.656059029,32.98036239
2018/6/18 21:00,88,11.9,234,27.2,992,12.76046818,21,-0.809016994,-0.587785252,39.30674304
2018/6/18 22:00,89,11.1,237,27.1,992,13.96915788,22,-0.838670568,-0.544639035,37.70496176
2018/6/18 23:00,90,10.5,238,27,992,13.32958121,23,-0.848048096,-0.529919264,34.68367886
2018/6/19 0:00,90,12,225,27.3,992,10.86728818,0,-0.707106781,-0.707106781,34.18389154
2018/6/19 1:00,89,10.8,228,27.3,991,11.41056576,1,-0.743144825,-0.669130606,35.36997963
2018/6/19 2:00,88,10.4,230,27.3,991,11.3764,2,-0.766044443,-0.64278761,33.58623317
2018/6/19 3:00,88,11,232,27.1,991,9.345727576,3,-0.788010754,-0.615661475,32.95976076
2018/6/19 4:00,88,11.9,234,26.9,991,8.850072727,4,-0.809016994,-0.587785252,32.62537981
2018/6/19 5:00,88,12.3,236,26.8,991,7.246888788,5,-0.829037573,-0.559192903,25.22338701
2018/6/19 6:00,89,11.8,238,26.8,992,6.63072,6,-0.848048096,-0.529919264,21.51848769
2018/6/19 7:00,89,10.8,240,26.8,992,4.89437,7,-0.866025404,-0.5,8.535699692
2018/6/19 8:00,89,9.9,240,26.9,993,6.57247,8,-0.866025404,-0.5,21.69069819
2018/6/19 9:00,89,9.5,236,26.9,993,6.44207,9,-0.829037573,-0.559192903,19.83016505
2018/6/19 10:00,90,9.7,229,27,993,6.642477576,10,-0.75470958,-0.656059029,22.43343739
2018/6/19 11:00,91,10.2,221,27,993,7.741853636,11,-0.656059029,-0.75470958,27.57222152
2018/6/19 12:00,91,10.8,214,27,993,7.049637273,12,-0.559192903,-0.829037573,23.79479299
2018/6/19 13:00,92,11.2,209,27.1,992,6.100604848,13,-0.48480962,-0.874619707,15.33930669
2018/6/19 14:00,92,11.5,207,27.1,992,6.254107576,14,-0.4539905,-0.891006524,17.25449315
2018/6/19 15:00,92,11.7,207,27.1,992,6.93125,15,-0.4539905,-0.891006524,22.28037115
2018/6/19 16:00,91,11.6,209,27.1,992,7.558788182,16,-0.48480962,-0.874619707,24.24378605
2018/6/19 17:00,90,11.3,213,27.2,992,6.47098,17,-0.544639035,-0.838670568,18.08679171
2018/6/19 18:00,90,11,216,27.3,993,6.40693,18,-0.587785252,-0.809016994,17.67935921
2018/6/19 19:00,90,10.5,218,27.4,993,6.800617576,19,-0.615661475,-0.788010754,19.87457837
2018/6/19 20:00,91,10,221,27.5,994,5.319696667,20,-0.656059029,-0.75470958,11.13545767
2018/6/19 21:00,91,9.8,224,27.5,994,5.67366,21,-0.69465837,-0.7193398,13.02939853
2018/6/19 22:00,92,9.6,227,27.5,994,7.04338,22,-0.731353702,-0.68199836,22.46729501
2018/6/19 23:00,92,9.5,229,27.5,994,7.324239091,23,-0.75470958,-0.656059029,26.55238975
2018/6/20 0:00,92,9.9,223,27.3,994,7.48102,0,-0.68199836,-0.731353702,25.81529892
2018/6/20 1:00,91,10.3,229,27.3,993,7.920529091,1,-0.75470958,-0.656059029,31.08194402
2018/6/20 2:00,91,10.4,233,27.2,993,7.47838,2,-0.79863551,-0.601815023,24.9664565
2018/6/20 3:00,91,10,237,27,993,6.92915,3,-0.838670568,-0.544639035,22.31927488
2018/6/20 4:00,91,9.2,239,26.8,994,7.01285,4,-0.857167301,-0.515038075,21.14487246
2018/6/20 5:00,92,8.5,240,26.7,994,6.62548,5,-0.866025404,-0.5,18.87746682
2018/6/20 6:00,92,7.9,238,26.8,994,5.27079,6,-0.848048096,-0.529919264,10.76212889
2018/6/20 7:00,92,7.6,234,26.9,994,4.839619394,7,-0.809016994,-0.587785252,6.705449727
2018/6/20 8:00,92,7.6,228,27.1,994,4.6546,8,-0.743144825,-0.669130606,5.336839985
2018/6/20 9:00,92,8.1,220,27.2,994,5.61121,9,-0.64278761,-0.766044443,9.621105533
2018/6/20 10:00,92,8.8,214,27.3,994,5.045099697,10,-0.559192903,-0.829037573,6.967935064
2018/6/20 11:00,92,9.5,209,27.3,994,5.337445152,11,-0.48480962,-0.874619707,7.123106655
2018/6/20 12:00,92,10.1,206,27.4,994,6.215059091,12,-0.438371147,-0.898794046,13.57096501
2018/6/20 13:00,92,10.4,205,27.5,993,7.14407,13,-0.422618262,-0.906307787,20.9210636
2018/6/20 14:00,92,10.6,206,27.7,993,6.822489091,14,-0.438371147,-0.898794046,14.78689085
2018/6/20 15:00,91,10.6,210,27.8,993,6.638818485,15,-0.5,-0.866025404,17.25018103
2018/6/20 16:00,90,10.7,215,27.9,993,6.83748697,16,-0.573576436,-0.819152044,16.27945657
2018/6/20 17:00,90,10.7,218,28,993,7.54358,17,-0.615661475,-0.788010754,21.91910688
2018/6/20 18:00,90,10.7,219,28,993,7.746543939,18,-0.629320391,-0.777145961,24.15607173
2018/6/20 19:00,90,10.7,220,27.9,993,7.992706667,19,-0.64278761,-0.766044443,26.19717086
2018/6/20 20:00,90,10.6,220,27.8,993,7.52061697,20,-0.64278761,-0.766044443,25.55750378
2018/6/20 21:00,91,10.5,222,27.8,993,7.05737,21,-0.669130606,-0.743144825,20.14458968
2018/6/20 22:00,91,10.4,225,27.8,994,5.69784,22,-0.707106781,-0.707106781,10.2750203
2018/6/20 23:00,91,10.3,229,27.8,994,6.32855,23,-0.75470958,-0.656059029,15.36843216
2018/6/21 0:00,90,9.5,225,27.7,994,6.046337273,0,-0.707106781,-0.707106781,12.62602302
2018/6/21 1:00,90,10,226,27.6,994,5.63324,1,-0.7193398,-0.69465837,10.80328256
2018/6/21 2:00,90,10.4,228,27.5,994,5.332909091,2,-0.743144825,-0.669130606,10.58918454
2018/6/21 3:00,91,10.2,231,27.4,994,5.83294,3,-0.777145961,-0.629320391,11.92539777
2018/6/21 4:00,92,9.8,237,27.3,994,4.672847879,4,-0.838670568,-0.544639035,5.650783647
2018/6/21 5:00,93,9.2,239,27.3,994,5.001506667,5,-0.857167301,-0.515038075,7.463888033
2018/6/21 6:00,93,8.3,239,27.3,994,6.448819394,6,-0.857167301,-0.515038075,15.66795728
2018/6/21 7:00,92,7.5,235,27.3,995,3.19847697,7,-0.819152044,-0.573576436,1.237382828
2018/6/21 8:00,92,7.2,229,27.4,995,4.38629,8,-0.75470958,-0.656059029,4.941829565
2018/6/21 9:00,92,7.6,226,27.5,995,5.583716667,9,-0.7193398,-0.69465837,9.815155882
2018/6/21 10:00,91,8.3,224,27.7,995,6.37445,10,-0.69465837,-0.7193398,13.70873125
2018/6/21 11:00,90,9.1,225,27.8,995,5.261535758,11,-0.707106781,-0.707106781,8.721144755
2018/6/21 12:00,90,9.6,227,27.9,995,6.11461,12,-0.731353702,-0.68199836,11.27444146
2018/6/21 13:00,89,9.5,229,28,994,5.61856,13,-0.75470958,-0.656059029,11.13784892
2018/6/21 14:00,89,9.1,229,28,994,4.918939697,14,-0.75470958,-0.656059029,7.091434072
2018/6/21 15:00,90,8.3,227,27.9,994,3.36542,15,-0.731353702,-0.68199836,1.543507201
2018/6/21 17:00,92,7.4,216,27.8,993,4.1425,17,-0.587785252,-0.809016994,3.654555264
2018/6/21 18:00,92,8,212,27.8,993,4.78106,18,-0.529919264,-0.848048096,5.878382022
2018/6/21 19:00,92,8.9,210,27.9,994,4.608287879,19,-0.5,-0.866025404,4.835601795
2018/6/21 20:00,92,9.3,210,27.9,994,4.139528485,20,-0.5,-0.866025404,3.508360073
2018/6/21 21:00,90,8.9,212,27.9,995,4.498528788,21,-0.529919264,-0.848048096,5.085390623
2018/6/21 22:00,90,8.3,215,27.9,995,4.833706061,22,-0.573576436,-0.819152044,6.450631904
2018/6/21 23:00,90,7.7,220,27.8,995,5.44192,23,-0.64278761,-0.766044443,8.714101732
2018/6/22 0:00,90,7.4,211,27.6,995,3.9997,0,-0.515038075,-0.857167301,3.677354777
2018/6/22 1:00,90,7.5,213,27.5,994,4.04239,1,-0.544639035,-0.838670568,3.547787808
2018/6/22 2:00,90,7.8,217,27.3,994,3.68595,2,-0.601815023,-0.79863551,1.89535954
2018/6/22 3:00,90,8,221,27,994,3.93678,3,-0.656059029,-0.75470958,2.946479054
2018/6/22 4:00,91,8.1,225,26.7,995,4.54202,4,-0.707106781,-0.707106781,5.192422623
2018/6/22 5:00,91,8,228,26.5,995,4.678416364,5,-0.743144825,-0.669130606,6.035111283
2018/6/22 6:00,91,7.5,226,26.4,995,5.94363,6,-0.7193398,-0.69465837,13.96630563
2018/6/22 7:00,91,7,222,26.5,996,4.8047,7,-0.669130606,-0.743144825,7.202705713
2018/6/22 8:00,91,6.6,218,26.7,996,6.72664,8,-0.615661475,-0.788010754,17.14375982
2018/6/22 9:00,90,6.5,214,26.9,996,6.264787879,9,-0.559192903,-0.829037573,13.64355187
2018/6/22 10:00,90,6.6,211,27.1,996,3.152115152,10,-0.515038075,-0.857167301,1.016113894
2018/6/22 11:00,89,7,212,27.2,996,4.64286,11,-0.529919264,-0.848048096,5.581137852
2018/6/22 12:00,89,7.8,214,27.3,996,4.17496,12,-0.559192903,-0.829037573,3.764648728
2018/6/22 13:00,89,8.6,217,27.2,995,3.34443,13,-0.601815023,-0.79863551,1.346856584
2018/6/22 14:00,89,8.8,219,27.2,995,2.579408667,14,-0.629320391,-0.777145961,0.423578889
2018/6/22 17:00,89,6.3,215,27.3,994,3.28187,17,-0.573576436,-0.819152044,1.662923663
2018/6/22 18:00,89,6.1,212,27.4,994,3.20943,18,-0.529919264,-0.848048096,1.554210349
2018/6/22 19:00,89,6.4,210,27.5,994,3.515569848,19,-0.5,-0.866025404,1.805061168
2018/6/22 20:00,90,6.8,207,27.6,995,3.207887667,20,-0.4539905,-0.891006524,1.527170673
2018/6/22 21:00,90,7,204,27.6,996,3.661817273,21,-0.406736643,-0.913545458,2.199395239
2018/6/22 22:00,90,7.1,203,27.6,996,3.42335,22,-0.390731128,-0.920504853,1.636060028
2018/6/22 23:00,91,7.1,206,27.5,996,3.387337273,23,-0.438371147,-0.898794046,1.663764491
2018/6/23 0:00,90,7.3,218,26.9,996,3.6611,0,-0.615661475,-0.788010754,2.249147196
2018/6/23 1:00,90,7,218,26.8,995,4.13275697,1,-0.615661475,-0.788010754,3.498468567
2018/6/23 2:00,90,6.8,218,26.7,995,4.82588,2,-0.615661475,-0.788010754,6.044247401
2018/6/23 3:00,90,6.8,221,26.6,995,5.416956061,3,-0.656059029,-0.75470958,9.132993013
2018/6/23 4:00,90,7.1,223,26.5,995,4.652439394,4,-0.68199836,-0.731353702,5.864599689
2018/6/23 5:00,90,7.4,223,26.4,995,4.8006,5,-0.68199836,-0.731353702,6.119457985
2018/6/23 6:00,90,7.8,221,26.2,996,4.363565455,6,-0.656059029,-0.75470958,3.865962677
2018/6/23 7:00,91,8,219,26.1,996,4.96879,7,-0.629320391,-0.777145961,6.467401749
2018/6/23 8:00,91,8,218,26.1,997,4.01727,8,-0.615661475,-0.788010754,3.2824687
2018/6/23 9:00,90,7.6,221,26.4,997,5.15136,9,-0.656059029,-0.75470958,8.341664066
2018/6/23 10:00,89,7.1,224,26.7,997,6.3502,10,-0.69465837,-0.7193398,14.0680322
